x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.36236869,-0.14153991,0.24694139,0.50646732,-0.49782520,0.50057478,0.49506142,282.13712478,47.40688278,-45.92478105,47.40688278,104.10970453,-52.35435625,-45.92478105,-52.35435625,248.36221026,0.10781524,1.10061974,-1.00550729,1.10061974,21.48498084,-18.53539672,-1.00550729,-18.53539672,26.78737249
0.36234728,-0.13978615,0.24694668,0.50647243,-0.49782201,0.50058275,0.49505134,282.40839247,47.52726849,-46.02563045,47.52726849,103.31293330,-52.37376971,-46.02563045,-52.37376971,247.94188112,0.09985556,1.01698944,-0.93687195,1.01698944,21.31918687,-18.48805034,-0.93687195,-18.48805034,26.94582888
0.36232663,-0.13802857,0.24695160,0.50647752,-0.49781888,0.50059057,0.49504138,282.68141724,47.64275832,-46.12301962,47.64275832,102.52511950,-52.39296317,-46.12301962,-52.39296317,247.52042379,0.09246498,0.93386327,-0.86750242,0.93386327,21.15419683,-18.43845817,-0.86750242,-18.43845817,27.10355540
0.36230674,-0.13626732,0.24695617,0.50648258,-0.49781579,0.50059824,0.49503155,282.95609803,47.75336148,-46.21693646,47.75336148,101.74630351,-52.41195844,-46.21693646,-52.41195844,247.09785398,0.08565024,0.85127962,-0.79742744,0.85127962,20.99014858,-18.38667848,-0.79742744,-18.38667848,27.26053477
0.36228757,-0.13450252,0.24696038,0.50648762,-0.49781276,0.50060575,0.49502185,283.23233227,47.85908915,-46.30736982,47.85908915,100.97652213,-52.43077675,-46.30736982,-52.43077675,246.67418760,0.07941752,0.76927629,-0.72667619,0.76927629,20.82717805,-18.33276993,-0.72667619,-18.33276993,27.41674960
0.36226909,-0.13273430,0.24696423,0.50649263,-0.49780977,0.50061310,0.49501229,283.51001595,47.95995449,-46.39430952,47.95995449,100.21580865,-52.44943881,-46.39430952,-52.44943881,246.24944073,0.07377236,0.68789041,-0.65527823,0.68789041,20.66541911,-18.27679150,-0.65527823,-18.27679150,27.57218239
0.36225128,-0.13096280,0.24696771,0.50649762,-0.49780684,0.50062031,0.49500285,283.78904364,48.05597258,-46.47774638,48.05597258,99.46419283,-52.46796480,-46.47774638,-52.46796480,245.82362962,0.06871970,0.60715842,-0.58326349,0.60715842,20.50500340,-18.21880246,-0.58326349,-18.21880246,27.72681552
0.36223410,-0.12918816,0.24697083,0.50650258,-0.49780396,0.50062737,0.49499354,284.06930855,48.14716041,-46.55767216,48.14716041,98.72170091,-52.48637435,-46.55767216,-52.48637435,245.39677076,0.06426384,0.52711604,-0.51066231,0.52711604,20.34606023,-18.15886234,-0.51066231,-18.15886234,27.88063122
0.36221752,-0.12741049,0.24697359,0.50650751,-0.49780112,0.50063427,0.49498435,284.35070260,48.23353685,-46.63407963,48.23353685,97.98835567,-52.50468655,-46.63407963,-52.50468655,244.96888080,0.06040843,0.44779824,-0.43750535,0.44779824,20.18871644,-18.09703086,-0.43750535,-18.09703086,28.03361157
0.36220151,-0.12562994,0.24697599,0.50651242,-0.49779834,0.50064103,0.49497530,284.63311641,48.31512267,-46.70696253,48.31512267,97.26417642,-52.52291994,-46.70696253,-52.52291994,244.53997663,0.05715648,0.36923923,-0.36382363,0.36923923,20.03309630,-18.03336793,-0.36382363,-18.03336793,28.18573848
0.36218601,-0.12384663,0.24697802,0.50651730,-0.49779561,0.50064763,0.49496637,284.91643943,48.39194043,-46.77631558,48.39194043,96.54917907,-52.54109256,-46.77631558,-52.54109256,244.11007535,0.05451033,0.29147236,-0.28964850,0.29147236,19.87932132,-17.96793359,-0.28964850,-17.96793359,28.33699369
0.36217100,-0.12206070,0.24697968,0.50652215,-0.49779292,0.50065409,0.49495757,285.20055994,48.46401454,-46.84213450,48.46401454,95.84337609,-52.55922189,-46.84213450,-52.55922189,243.67919428,0.05247164,0.21453018,-0.21501162,0.21453018,19.72751024,-17.90078795,-0.21501162,-17.90078795,28.48735874
0.36215642,-0.12027225,0.24698099,0.50652698,-0.49779029,0.50066040,0.49494890,285.48536513,48.53137117,-46.90441597,48.53137117,95.14677662,-52.57732489,-46.90441597,-52.57732489,243.24735098,0.05104141,0.13844435,-0.13994494,0.13844435,19.57777882,-17.83199120,-0.13994494,-17.83199120,28.63681497
0.36214224,-0.11848143,0.24698193,0.50653178,-0.49778770,0.50066657,0.49494035,285.77074112,48.59403824,-46.96315768,48.59403824,94.45938646,-52.59541797,-46.96315768,-52.59541797,242.81456326,0.05021992,0.06324563,-0.06448070,0.06324563,19.43023978,-17.76160353,-0.06448070,-17.76160353,28.78534353
0.36212840,-0.11668836,0.24698251,0.50653655,-0.49778516,0.50067259,0.49493192,286.05657307,48.65204540,-47.01835829,48.65204540,93.78120812,-52.61351707,-47.01835829,-52.61351707,242.38084916,0.05000678,-0.01103611,0.01134858,-0.01103611,19.28500269,-17.68968510,0.01134858,-17.68968510,28.93292533
0.36211487,-0.11489314,0.24698273,0.50654130,-0.49778267,0.50067847,0.49492363,286.34274520,48.70542397,-47.07001745,48.70542397,93.11224085,-52.63163754,-47.07001745,-52.63163754,241.94622698,0.05040090,-0.08437199,0.08751015,-0.08437199,19.14217387,-17.61629602,0.08751015,-17.61629602,29.07954107
0.36210157,-0.11309592,0.24698259,0.50654602,-0.49778023,0.50068420,0.49491545,286.62914085,48.75420692,-47.11813579,48.75420692,92.45248070,-52.64979428,-47.11813579,-52.64979428,241.51071529,0.05140047,-0.15673407,0.16397102,-0.15673407,19.00185630,-17.54149630,0.16397102,-17.54149630,29.22517122
0.36208847,-0.11129680,0.24698208,0.50655071,-0.49777784,0.50068979,0.49490741,286.91564256,48.79842885,-47.16271493,48.79842885,91.80192054,-52.66800164,-47.16271493,-52.66800164,241.07433293,0.05300301,-0.22809539,0.24069797,-0.22809539,18.86414953,-17.46534580,0.24069797,-17.46534580,29.36979602
0.36207550,-0.10949589,0.24698122,0.50655537,-0.49777550,0.50069523,0.49489948,287.20213210,48.83812593,-47.20375744,48.83812593,91.16055014,-52.68627347,-47.20375744,-52.68627347,240.63709901,0.05520528,-0.29843004,0.31765758,-0.29843004,18.72914956,-17.38790424,0.31765758,-17.38790424,29.51339544
0.36206261,-0.10769332,0.24698000,0.50656000,-0.49777320,0.50070054,0.49489168,287.48849055,48.87333588,-47.24126689,48.87333588,90.52835616,-52.70462314,-47.24126689,-52.70462314,240.19903294,0.05800338,-0.36771309,0.39481626,-0.36771309,18.59694883,-17.30923110,0.39481626,-17.30923110,29.65594925
0.36204975,-0.10588918,0.24697843,0.50656460,-0.49777096,0.50070570,0.49488400,287.77459838,48.90409790,-47.27524783,48.90409790,89.90532229,-52.72306349,-47.27524783,-52.72306349,239.76015439,0.06139266,-0.43592068,0.47214021,-0.43592068,18.46763610,-17.22938563,0.47214021,-17.22938563,29.79743694
0.36203684,-0.10408360,0.24697649,0.50656918,-0.49776876,0.50071073,0.49487645,288.06033546,48.93045267,-47.30570574,48.93045267,89.29142920,-52.74160689,-47.30570574,-52.74160689,239.32048335,0.06536778,-0.50303002,0.54959553,-0.50303002,18.34129638,-17.14842683,0.54959553,-17.14842683,29.93783777
0.36202382,-0.10227667,0.24697421,0.50657373,-0.49776660,0.50071561,0.49486901,288.34558115,48.95244228,-47.33264709,48.95244228,88.68665468,-52.76026524,-47.33264709,-52.76026524,238.88004013,0.06992270,-0.56901938,0.62714814,-0.56901938,18.21801087,-17.06641336,0.62714814,-17.06641336,30.07713074
0.36201064,-0.10046850,0.24697158,0.50657825,-0.49776450,0.50072036,0.49486170,288.63021439,48.97011023,-47.35607932,48.97011023,88.09097362,-52.77904994,-47.35607932,-52.77904994,238.43884531,0.07505066,-0.63386812,0.70476385,-0.63386812,18.09785694,-16.98340355,0.70476385,-16.98340355,30.21529461
0.36199722,-0.09865919,0.24696859,0.50658274,-0.49776244,0.50072497,0.49485451,288.91411371,48.98350131,-47.37601078,48.98350131,87.50435814,-52.79797193,-47.37601078,-52.79797193,237.99691982,0.08074420,-0.69755670,0.78240839,-0.69755670,17.98090803,-16.89945537,0.78240839,-16.89945537,30.35230788
0.36198350,-0.09684884,0.24696526,0.50658720,-0.49776043,0.50072944,0.49484744,289.19715733,48.99266164,-47.39245081,48.99266164,86.92677761,-52.81704169,-47.39245081,-52.81704169,237.55428491,0.08699517,-0.76006669,0.86004738,-0.76006669,17.86723360,-16.81462636,0.86004738,-16.81462636,30.48814882
0.36196941,-0.09503753,0.24696159,0.50659163,-0.49775847,0.50073378,0.49484049,289.47922319,48.99763859,-47.40540966,48.99763859,86.35819868,-52.83626923,-47.40540966,-52.83626923,237.11096214,0.09379472,-0.82138078,0.93764638,-0.82138078,17.75689916,-16.72897366,0.93764638,-16.72897366,30.62279545
0.36195489,-0.09322537,0.24695757,0.50659603,-0.49775655,0.50073798,0.49483367,289.76018905,48.99848072,-47.41489855,48.99848072,85.79858540,-52.85566413,-47.41489855,-52.85566413,236.66697344,0.10113334,-0.88148277,1.01517089,-0.88148277,17.64996613,-16.64255392,1.01517089,-16.64255392,30.75622552
0.36193985,-0.09141243,0.24695321,0.50660040,-0.49775468,0.50074204,0.49482696,290.03993253,48.99523776,-47.42092958,48.99523776,85.24789927,-52.87523552,-47.42092958,-52.87523552,236.22234104,0.10900083,-0.94035762,1.09258641,-0.94035762,17.54649191,-16.55542332,1.09258641,-16.55542332,30.88841658
0.36192422,-0.08959881,0.24694851,0.50660475,-0.49775285,0.50074598,0.49482037,290.31833119,48.98796055,-47.42351582,48.98796055,84.70609925,-52.89499209,-47.42351582,-52.89499209,235.77708755,0.11738630,-0.99799138,1.16985837,-0.99799138,17.44652980,-16.46763751,1.16985837,-16.46763751,31.01934594
0.36190795,-0.08778460,0.24694347,0.50660906,-0.49775107,0.50074978,0.49481390,290.59526255,48.97670101,-47.42267121,48.97670101,84.17314191,-52.91494212,-47.42267121,-52.91494212,235.33123591,0.12627825,-1.05437127,1.24695225,-1.05437127,17.35012897,-16.37925159,1.24695225,-16.37925159,31.14899066
0.36189094,-0.08596985,0.24693811,0.50661334,-0.49774934,0.50075344,0.49480754,290.87060420,48.96151207,-47.41841062,48.96151207,83.64898140,-52.93509345,-47.41841062,-52.93509345,234.88480944,0.13566450,-1.10948562,1.32383351,-1.10948562,17.25733451,-16.29032010,1.32383351,-16.29032010,31.27732761
0.36187313,-0.08415467,0.24693241,0.50661760,-0.49774765,0.50075698,0.49480131,291.14423385,48.94244766,-47.41074981,48.94244766,83.13356961,-52.95545354,-47.41074981,-52.95545354,234.43783180,0.14553226,-1.16332391,1.40046769,-1.16332391,17.16818736,-16.20089698,1.40046769,-16.20089698,31.40433344
0.36185444,-0.08233911,0.24692638,0.50662182,-0.49774601,0.50076038,0.49479519,291.41602936,48.91956261,-47.39970542,48.91956261,82.62685618,-52.97602943,-47.39970542,-52.97602943,233.99032704,0.15586810,-1.21587673,1.47682034,-1.21587673,17.08272435,-16.11103553,1.47682034,-16.11103553,31.52998457
0.36183479,-0.08052326,0.24692003,0.50662602,-0.49774441,0.50076365,0.49478919,291.68586884,48.89291264,-47.38529498,48.89291264,82.12878857,-52.99682776,-47.38529498,-52.99682776,233.54231954,0.16665800,-1.26713583,1.55285710,-1.26713583,17.00097817,-16.02078844,1.55285710,-16.02078844,31.65425725
0.36181411,-0.07870717,0.24691336,0.50663018,-0.49774286,0.50076680,0.49478331,291.95363069,48.86255431,-47.36753688,48.86255431,81.63931216,-53.01785482,-47.36753688,-53.01785482,233.09383411,0.17788735,-1.31709404,1.62854369,-1.31709404,16.92297741,-15.93020772,1.62854369,-15.93020772,31.77712754
0.36179233,-0.07689091,0.24690637,0.50663431,-0.49774136,0.50076981,0.49477754,292.21919366,48.82854497,-47.34645036,48.82854497,81.15837027,-53.03911649,-47.34645036,-53.03911649,232.64489589,0.18954094,-1.36574532,1.70384596,-1.36574532,16.84874658,-15.83934467,1.70384596,-15.83934467,31.89857132
0.36176936,-0.07507455,0.24689906,0.50663842,-0.49773989,0.50077269,0.49477189,292.48243692,48.79094269,-47.32205553,48.79094269,80.68590430,-53.06061830,-47.32205553,-53.06061830,232.19553043,0.20160303,-1.41308474,1.77872985,-1.41308474,16.77830609,-15.74824991,1.77872985,-15.74824991,32.01856429
0.36174514,-0.07325814,0.24689144,0.50664249,-0.49773848,0.50077545,0.49476635,292.74324009,48.74980624,-47.29437333,48.74980624,80.22185373,-53.08236544,-47.29437333,-53.08236544,231.74576365,0.21405734,-1.45910845,1.85316145,-1.45910845,16.71167232,-15.65697333,1.85316145,-15.65697333,32.13708203
0.36171957,-0.07144174,0.24688351,0.50664653,-0.49773711,0.50077808,0.49476093,293.00148334,48.70519503,-47.26342551,48.70519503,79.76615622,-53.10436272,-47.26342551,-53.10436272,231.29562188,0.22688705,-1.50381370,1.92710701,-1.50381370,16.64885762,-15.56556406,1.92710701,-15.56556406,32.25409994
0.36169260,-0.06962540,0.24687527,0.50665055,-0.49773578,0.50078059,0.49475562,293.25704740,48.65716907,-47.22923467,48.65716907,79.31874770,-53.12661463,-47.22923467,-53.12661463,230.84513181,0.24007484,-1.54719878,2.00053296,-1.54719878,16.58987038,-15.47407047,2.00053296,-15.47407047,32.36959331
0.36166414,-0.06780918,0.24686672,0.50665453,-0.49773450,0.50078297,0.49475042,293.50981364,48.60578891,-47.19182418,48.60578891,78.87956240,-53.14912533,-47.19182418,-53.14912533,230.39432054,0.25360292,-1.58926307,2.07340590,-1.58926307,16.53471504,-15.38254016,2.07340590,-15.38254016,32.48353731
0.36163412,-0.06599312,0.24685788,0.50665848,-0.49773326,0.50078522,0.49474534,293.75966413,48.55111559,-47.15121823,48.55111559,78.44853295,-53.17189867,-47.15121823,-53.17189867,229.94321557,0.26745304,-1.63000694,2.14569265,-1.63000694,16.48339214,-15.29101992,2.14569265,-15.29101992,32.59590701
0.36160246,-0.06417727,0.24684873,0.50666240,-0.49773206,0.50078735,0.49474037,294.00648167,48.49321062,-47.10744179,48.49321062,78.02559044,-53.19493817,-47.10744179,-53.19493817,229.49184478,0.28160650,-1.66943183,2.21736025,-1.66943183,16.43589840,-15.19955574,2.21736025,-15.19955574,32.70667739
0.36156909,-0.06236166,0.24683930,0.50666629,-0.49773091,0.50078935,0.49473552,294.25014986,48.43213589,-47.06052058,48.43213589,77.61066450,-53.21824707,-47.06052058,-53.21824707,229.04023645,0.29604419,-1.70754014,2.28837597,-1.70754014,16.39222673,-15.10819277,2.28837597,-15.10819277,32.81582335
0.36153394,-0.06054635,0.24682957,0.50667016,-0.49772980,0.50079123,0.49473077,294.49055314,48.36795367,-47.01048110,48.36795367,77.20368335,-53.24182829,-47.01048110,-53.24182829,228.58841927,0.31074660,-1.74433528,2.35870736,-1.74433528,16.35236635,-15.01697534,2.35870736,-15.01697534,32.92331974
0.36149694,-0.05873137,0.24681955,0.50667399,-0.49772874,0.50079299,0.49472614,294.72757685,48.30072652,-46.95735060,48.30072652,76.80457389,-53.26568449,-46.95735060,-53.26568449,228.13642231,0.32569386,-1.77982162,2.42832221,-1.77982162,16.31630279,-14.92594693,2.42832221,-14.92594693,33.02914136
0.36145802,-0.05691676,0.24680925,0.50667779,-0.49772772,0.50079463,0.49472162,294.96110724,48.23051729,-46.90115705,48.23051729,76.41326176,-53.28981805,-46.90115705,-53.28981805,227.68427506,0.34086574,-1.81400444,2.49718861,-1.81400444,16.28401799,-14.83515015,2.49718861,-14.83515015,33.13326299
0.36141711,-0.05510254,0.24679866,0.50668156,-0.49772674,0.50079614,0.49471721,295.19103159,48.15738903,-46.84192916,48.15738903,76.02967140,-53.31423110,-46.84192916,-53.31423110,227.23200739,0.35624171,-1.84688997,2.56527495,-1.84688997,16.25549041,-14.74462673,2.56527495,-14.74462673,33.23565939
0.36137413,-0.05328877,0.24678780,0.50668530,-0.49772580,0.50079754,0.49471291,295.41723818,48.08140496,-46.77969632,48.08140496,75.65372615,-53.33892549,-46.77969632,-53.33892549,226.77964957,0.37180093,-1.87848530,2.63254995,-1.87848530,16.23069501,-14.65441754,2.63254995,-14.65441754,33.33630535
0.36132904,-0.05147545,0.24677666,0.50668901,-0.49772491,0.50079881,0.49470872,295.63961637,48.00262845,-46.71448865,48.00262845,75.28534827,-53.36390284,-46.71448865,-53.36390284,226.32723227,0.38752229,-1.90879843,2.69898263,-1.90879843,16.20960343,-14.56456256,2.69898263,-14.56456256,33.43517566
0.36128175,-0.04966263,0.24676525,0.50669269,-0.49772406,0.50079996,0.49470464,295.85805663,47.92112295,-46.64633693,47.92112295,74.92445907,-53.38916453,-46.64633693,-53.38916453,225.87478656,0.40338446,-1.93783815,2.76454240,-1.93783815,16.19218403,-14.47510086,2.76454240,-14.47510086,33.53224515
0.36123222,-0.04785033,0.24675356,0.50669634,-0.49772325,0.50080100,0.49470066,296.07245059,47.83695194,-46.57527264,47.83695194,74.57097892,-53.41471171,-46.57527264,-53.41471171,225.42234387,0.41936586,-1.96561410,2.82919900,-1.96561410,16.17840195,-14.38607062,2.82919900,-14.38607062,33.62748872
0.36118038,-0.04603858,0.24674162,0.50669996,-0.49772249,0.50080191,0.49469680,296.28269107,47.75017892,-46.50132790,47.75017892,74.22482732,-53.44054532,-46.50132790,-53.44054532,224.96993607,0.43544475,-1.99213669,2.89292255,-1.99213669,16.16821926,-14.29750911,2.89292255,-14.29750911,33.72088136
0.36112617,-0.04422740,0.24672941,0.50670355,-0.49772177,0.50080271,0.49469304,296.48867214,47.66086734,-46.42453546,47.66086734,73.88592301,-53.46666608,-46.42453546,-53.46666608,224.51759538,0.45159923,-2.01741708,2.95568356,-2.01741708,16.16159499,-14.20945268,2.95568356,-14.20945268,33.81239812
0.36106954,-0.04241681,0.24671694,0.50670711,-0.49772109,0.50080339,0.49468939,296.69028910,47.56908057,-46.34492875,47.56908057,73.55418400,-53.49307452,-46.34492875,-53.49307452,224.06535442,0.46780725,-2.04146717,3.01745297,-2.04146717,16.15848528,-14.12193678,3.01745297,-14.12193678,33.90201421
0.36101043,-0.04060685,0.24670422,0.50671064,-0.49772045,0.50080395,0.49468585,296.88743856,47.47488187,-46.26254177,47.47488187,73.22952764,-53.51977096,-46.26254177,-53.51977096,223.61324618,0.48404667,-2.06429956,3.07820209,-2.06429956,16.15884346,-14.03499591,3.07820209,-14.03499591,33.98970492
0.36094879,-0.03879752,0.24669124,0.50671414,-0.49771985,0.50080440,0.49468241,297.08001849,47.37833432,-46.17740916,47.37833432,72.91187067,-53.54675556,-46.17740916,-53.54675556,223.16130403,0.50029527,-2.08592750,3.13790271,-2.08592750,16.16262011,-13.94866368,3.13790271,-13.94866368,34.07544574
0.36088458,-0.03698885,0.24667802,0.50671761,-0.49771930,0.50080473,0.49467908,297.26792819,47.27950083,-46.08956614,47.27950083,72.60112929,-53.57402829,-46.08956614,-53.57402829,222.70956172,0.51653078,-2.10636488,3.19652703,-2.10636488,16.16976322,-13.86297276,3.19652703,-13.86297276,34.15921230
0.36081774,-0.03518086,0.24666455,0.50672105,-0.49771879,0.50080494,0.49467585,297.45106836,47.17844404,-45.99904853,47.17844404,72.29721925,-53.60158896,-45.99904853,-53.60158896,222.25805336,0.53273092,-2.12562622,3.25404772,-2.12562622,16.18021826,-13.77795490,3.25404772,-13.77795490,34.24098042
0.36074824,-0.03337358,0.24665083,0.50672446,-0.49771831,0.50080504,0.49467273,297.62934110,47.07522635,-45.90589269,47.07522635,72.00005585,-53.62943721,-45.90589269,-53.62943721,221.80681342,0.54887343,-2.14372656,3.31043791,-2.14372656,16.19392832,-13.69364091,3.31043791,-13.69364091,34.32072616
0.36067604,-0.03156701,0.24663688,0.50672784,-0.49771788,0.50080502,0.49466972,297.80264999,46.96990984,-45.81013555,46.96990984,71.70955406,-53.65757254,-45.81013555,-53.65757254,221.35587672,0.56493607,-2.16068153,3.36567122,-2.16068153,16.21083416,-13.61006069,3.36567122,-13.61006069,34.39842576
0.36060108,-0.02976117,0.24662270,0.50673119,-0.49771750,0.50080489,0.49466681,297.97090004,46.86255625,-45.71181459,46.86255625,71.42562851,-53.68599431,-45.71181459,-53.68599431,220.90527846,0.58089667,-2.17650724,3.41972176,-2.17650724,16.23087437,-13.52724322,3.41972176,-13.52724322,34.47405575
0.36052335,-0.02795609,0.24660829,0.50673452,-0.49771715,0.50080465,0.49466400,298.13399776,46.75322694,-45.61096781,46.75322694,71.14819362,-53.71470174,-45.61096781,-53.71470174,220.45505414,0.59673319,-2.19122026,3.47256415,-2.19122026,16.25398546,-13.44521653,3.47256415,-13.44521653,34.54759289
0.36044281,-0.02615179,0.24659365,0.50673781,-0.49771684,0.50080429,0.49466129,298.29185117,46.64198287,-45.50763372,46.64198287,70.87716359,-53.74369392,-45.50763372,-53.74369392,220.00523963,0.61242368,-2.20483765,3.52417351,-2.20483765,16.28010196,-13.36400777,3.52417351,-13.36400777,34.61901426
0.36035943,-0.02434827,0.24657878,0.50674108,-0.49771657,0.50080382,0.49465869,298.44436981,46.52888457,-45.40185136,46.52888457,70.61245247,-53.77296982,-45.40185136,-53.77296982,219.55587111,0.62794638,-2.21737681,3.57452551,-2.21737681,16.30915656,-13.28364315,3.57452551,-13.28364315,34.68829721
0.36027318,-0.02254556,0.24656370,0.50674432,-0.49771635,0.50080324,0.49465619,298.59146477,46.41399207,-45.29366022,46.41399207,70.35397426,-53.80252832,-45.29366022,-53.80252832,219.10698509,0.64327968,-2.22885556,3.62359634,-2.22885556,16.34108019,-13.20414796,3.62359634,-13.20414796,34.75541944
0.36018404,-0.02074368,0.24654841,0.50674753,-0.49771616,0.50080255,0.49465379,298.73304869,46.29736494,-45.18310031,46.29736494,70.10164289,-53.83236816,-45.18310031,-53.83236816,218.65861839,0.65840221,-2.23929205,3.67136275,-2.23929205,16.37580216,-13.12554659,3.67136275,-13.12554659,34.82035899
0.36009199,-0.01894265,0.24653290,0.50675071,-0.49771602,0.50080174,0.49465149,298.86903578,46.17906220,-45.07021208,46.17906220,69.85537229,-53.86248800,-45.07021208,-53.86248800,218.21080814,0.67329283,-2.24870472,3.71780202,-2.24870472,16.41325025,-13.04786253,3.71780202,-13.04786253,34.88309423
0.35999701,-0.01714248,0.24651719,0.50675386,-0.49771592,0.50080083,0.49464930,298.99934184,46.05914233,-44.95503644,46.05914233,69.61507647,-53.89288642,-44.95503644,-53.89288642,217.76359175,0.68793070,-2.25711229,3.76289205,-2.25711229,16.45335083,-12.97111837,3.76289205,-12.97111837,34.94360395
0.35989909,-0.01534320,0.24650128,0.50675698,-0.49771585,0.50079980,0.49464720,299.12388427,45.93766321,-44.83761475,45.93766321,69.38066954,-53.92356190,-44.83761475,-53.92356190,217.31700692,0.70229523,-2.26453372,3.80661126,-2.26453372,16.49602898,-12.89533580,3.80661126,-12.89533580,35.00186732
0.35979822,-0.01354482,0.24648517,0.50676008,-0.49771583,0.50079866,0.49464520,299.24258204,45.81468214,-44.71798878,45.81468214,69.15206575,-53.95451285,-44.71798878,-53.95451285,216.87109165,0.71636619,-2.27098818,3.84893871,-2.27098818,16.54120860,-12.82053562,3.84893871,-12.82053562,35.05786393
0.35969439,-0.01174736,0.24646887,0.50676315,-0.49771585,0.50079741,0.49464331,299.35535576,45.69025577,-44.59620074,45.69025577,68.92917953,-53.98573761,-44.59620074,-53.98573761,216.42588416,0.73012370,-2.27649501,3.88985400,-2.27649501,16.58881251,-12.74673776,3.88985400,-12.74673776,35.11157380
0.35958760,-0.00995085,0.24645238,0.50676619,-0.49771590,0.50079606,0.49464151,299.46212764,45.56444011,-44.47229323,45.56444011,68.71192556,-54.01723443,-44.47229323,-54.01723443,215.98142297,0.74354826,-2.28107366,3.92933739,-2.28107366,16.63876255,-12.67396127,3.92933739,-12.67396127,35.16297740
0.35947785,-0.00815530,0.24643572,0.50676920,-0.49771600,0.50079459,0.49463981,299.56282151,45.43729051,-44.34630923,45.43729051,68.50021879,-54.04900155,-44.34630923,-54.04900155,215.53774681,0.75662077,-2.28474374,3.96736971,-2.28474374,16.69097975,-12.60222433,3.96736971,-12.60222433,35.21205570
0.35936514,-0.00636075,0.24641888,0.50677219,-0.49771613,0.50079302,0.49463820,299.65736282,45.30886159,-44.21829214,45.30886159,68.29397448,-54.08103712,-44.21829214,-54.08103712,215.09489465,0.76932257,-2.28752489,4.00393243,-2.28752489,16.74538435,-12.53154427,4.00393243,-12.53154427,35.25879012
0.35924947,-0.00456720,0.24640186,0.50677515,-0.49771631,0.50079133,0.49463670,299.74567864,45.17920730,-44.08828568,45.17920730,68.09310823,-54.11333924,-44.08828568,-54.11333924,214.65290568,0.78163545,-2.28943681,4.03900765,-2.28943681,16.80189599,-12.46193756,4.03900765,-12.46193756,35.30316260
0.35913085,-0.00277469,0.24638469,0.50677808,-0.49771652,0.50078954,0.49463529,299.82769766,45.04838082,-43.95633397,45.04838082,67.89753604,-54.14590600,-43.95633397,-54.14590600,214.21181931,0.79354170,-2.29049921,4.07257810,-2.29049921,16.86043375,-12.39341983,4.07257810,-12.39341983,35.34515563
0.35900929,-0.00098324,0.24636735,0.50678099,-0.49771678,0.50078764,0.49463398,299.90335020,44.91643462,-43.82248144,44.91643462,67.70717431,-54.17873542,-43.82248144,-54.17873542,213.77167512,0.80502410,-2.29073178,4.10462715,-2.29073178,16.92091631,-12.32600588,4.10462715,-12.32600588,35.38475219
0.35888482,0.00080712,0.24634987,0.50678387,-0.49771707,0.50078564,0.49463276,299.97256818,44.78342035,-43.68677289,44.78342035,67.52193992,-54.21182551,-43.68677289,-54.21182551,213.33251289,0.81606598,-2.29015416,4.13513882,-2.29015416,16.98326201,-12.25970969,4.13513882,-12.25970969,35.42193587
0.35875744,0.00259637,0.24633224,0.50678673,-0.49771740,0.50078352,0.49463164,300.03528514,44.64938894,-43.54925342,44.64938894,67.34175021,-54.24517425,-43.54925342,-54.24517425,212.89437255,0.82665121,-2.28878591,4.16409778,-2.28878591,17.04738898,-12.19454441,4.16409778,-12.19454441,35.45669079
0.35862718,0.00438449,0.24631446,0.50678956,-0.49771777,0.50078131,0.49463062,300.09143623,44.51439049,-43.40996844,44.51439049,67.16652306,-54.27877958,-43.40996844,-54.27877958,212.45729420,0.83676424,-2.28664648,4.19148939,-2.28664648,17.11321523,-12.13052240,4.19148939,-12.13052240,35.48900169
0.35849407,0.00617144,0.24629656,0.50679236,-0.49771818,0.50077898,0.49462969,300.14095818,44.37847429,-43.26896367,44.37847429,66.99617687,-54.31263945,-43.26896367,-54.31263945,212.02131808,0.84639015,-2.28375519,4.21729966,-2.28375519,17.18065874,-12.06765521,4.21729966,-12.06765521,35.51885389
0.35835812,0.00795719,0.24627853,0.50679514,-0.49771863,0.50077655,0.49462885,300.18378932,44.24168882,-43.12628513,44.24168882,66.83063064,-54.34675178,-43.12628513,-54.34675178,211.58648453,0.85551460,-2.28013118,4.24151525,-2.28013118,17.24963757,-12.00595362,4.24151525,-12.00595362,35.54623335
0.35821937,0.00974171,0.24626039,0.50679789,-0.49771912,0.50077401,0.49462811,300.21986958,44.10408172,-42.98197910,44.10408172,66.66980393,-54.38111450,-42.98197910,-54.38111450,211.15283403,0.86412391,-2.27579342,4.26412354,-2.27579342,17.32006996,-11.94542762,4.26412354,-11.94542762,35.57112666
0.35807785,0.01152499,0.24624213,0.50680062,-0.49771965,0.50077137,0.49462746,300.24914044,43.96569981,-42.83609213,43.96569981,66.51361697,-54.41572550,-42.83609213,-54.41572550,210.72040712,0.87220507,-2.27076064,4.28511257,-2.27076064,17.39187440,-11.88608644,4.28511257,-11.88608644,35.59352105
0.35793360,0.01330697,0.24622377,0.50680332,-0.49772021,0.50076862,0.49462690,300.27154495,43.82658903,-42.68867106,43.82658903,66.36199060,-54.45058272,-42.68867106,-54.45058272,210.28924444,0.87974576,-2.26505134,4.30447107,-2.26505134,17.46496973,-11.82793855,4.30447107,-11.82793855,35.61340443
