x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.54061377,0.05279290,0.22999454,0.50377752,-0.50027866,0.49021431,0.50558818,374.13129451,1.20885742,2.32813219,1.20885742,358.58570086,-5.96569141,2.32813219,-5.96569141,365.00073564,0.26461732,-0.74360443,-0.46912910,-0.74360443,6.79753763,5.69425818,-0.46912910,5.69425818,5.43534617
0.54070758,0.05299460,0.22998807,0.50377924,-0.50027519,0.49021301,0.50559116,374.16850126,1.20768759,2.32873869,1.20768759,358.60955109,-5.96429157,2.32873869,-5.96429157,365.03606006,0.26463882,-0.74378885,-0.46944545,-0.74378885,6.81577946,5.70073213,-0.46944545,5.70073213,5.43683072
0.54080136,0.05319622,0.22998159,0.50378095,-0.50027172,0.49021171,0.50559414,374.20570860,1.20650827,2.32934925,1.20650827,358.63341078,-5.96287907,2.32934925,-5.96287907,365.07137810,0.26466261,-0.74397531,-0.46976158,-0.74397531,6.83399107,5.70714837,-0.46976158,5.70714837,5.43834848
0.54089511,0.05339775,0.22997512,0.50378268,-0.50026825,0.49021041,0.50559712,374.24291649,1.20531950,2.32996389,1.20531950,358.65727996,-5.96145392,2.32996389,-5.96145392,365.10668975,0.26468869,-0.74416380,-0.47007752,-0.74416380,6.85217196,5.71350681,-0.47007752,5.71350681,5.43989931
0.54098883,0.05359921,0.22996864,0.50378440,-0.50026478,0.49020910,0.50560010,374.28012491,1.20412125,2.33058262,1.20412125,358.68115868,-5.96001613,2.33058262,-5.96001613,365.14199502,0.26471708,-0.74435436,-0.47039326,-0.74435436,6.87032165,5.71980739,-0.47039326,5.71980739,5.44148307
0.54108251,0.05380059,0.22996215,0.50378612,-0.50026131,0.49020780,0.50560308,374.31733384,1.20291356,2.33120547,1.20291356,358.70504697,-5.95856573,2.33120547,-5.95856573,365.17729388,0.26474779,-0.74454698,-0.47070882,-0.74454698,6.88843965,5.72605004,-0.47070882,5.72605004,5.44309962
0.54117615,0.05400188,0.22995567,0.50378785,-0.50025784,0.49020650,0.50560605,374.35454327,1.20169642,2.33183245,1.20169642,358.72894486,-5.95710273,2.33183245,-5.95710273,365.21258634,0.26478082,-0.74474170,-0.47102421,-0.74474170,6.90652549,5.73223467,-0.47102421,5.73223467,5.44474880
0.54126977,0.05420310,0.22994918,0.50378958,-0.50025437,0.49020520,0.50560902,374.39175317,1.20046984,2.33246357,1.20046984,358.75285240,-5.95562715,2.33246357,-5.95562715,365.24787238,0.26481619,-0.74493851,-0.47133942,-0.74493851,6.92457866,5.73836122,-0.47133942,5.73836122,5.44643049
0.54136335,0.05440423,0.22994269,0.50379131,-0.50025090,0.49020390,0.50561199,374.42896352,1.19923382,2.33309886,1.19923382,358.77676962,-5.95413901,2.33309886,-5.95413901,365.28315200,0.26485390,-0.74513744,-0.47165448,-0.74513744,6.94259870,5.74442961,-0.47165448,5.74442961,5.44814453
0.54145689,0.05460528,0.22993619,0.50379304,-0.50024743,0.49020260,0.50561496,374.46617430,1.19798838,2.33373833,1.19798838,358.80069656,-5.95263833,2.33373833,-5.95263833,365.31842520,0.26489398,-0.74533850,-0.47196939,-0.74533850,6.96058511,5.75043978,-0.47196939,5.75043978,5.44989077
0.54155041,0.05480625,0.22992969,0.50379478,-0.50024395,0.49020130,0.50561793,374.50338549,1.19673352,2.33438199,1.19673352,358.82463325,-5.95112512,2.33438199,-5.95112512,365.35369197,0.26493642,-0.74554170,-0.47228415,-0.74554170,6.97853741,5.75639165,-0.47228415,5.75639165,5.45166908
0.54164389,0.05500714,0.22992319,0.50379652,-0.50024048,0.49020000,0.50562090,374.54059708,1.19546925,2.33502986,1.19546925,358.84857973,-5.94959940,2.33502986,-5.94959940,365.38895231,0.26498124,-0.74574706,-0.47259878,-0.74574706,6.99645513,5.76228516,-0.47259878,5.76228516,5.45347931
0.54173733,0.05520794,0.22991669,0.50379826,-0.50023701,0.49019870,0.50562386,374.57780903,1.19419557,2.33568197,1.19419557,358.87253604,-5.94806120,2.33568197,-5.94806120,365.42420620,0.26502845,-0.74595460,-0.47291328,-0.74595460,7.01433777,5.76812023,-0.47291328,5.76812023,5.45532130
0.54183075,0.05540867,0.22991018,0.50380000,-0.50023353,0.49019740,0.50562682,374.61502134,1.19291250,2.33633831,1.19291250,358.89650221,-5.94651053,2.33633831,-5.94651053,365.45945364,0.26507806,-0.74616432,-0.47322766,-0.74616432,7.03218486,5.77389681,-0.47322766,5.77389681,5.45719492
0.54192413,0.05560931,0.22990367,0.50380174,-0.50023006,0.49019609,0.50562979,374.65223397,1.19162004,2.33699892,1.19162004,358.92047828,-5.94494741,2.33699892,-5.94494741,365.49469464,0.26513007,-0.74637623,-0.47354193,-0.74637623,7.04999592,5.77961482,-0.47354193,5.77961482,5.45910002
0.54201747,0.05580987,0.22989715,0.50380349,-0.50022658,0.49019479,0.50563274,374.68944692,1.19031819,2.33766380,1.19031819,358.94446428,-5.94337185,2.33766380,-5.94337185,365.52992918,0.26518451,-0.74659036,-0.47385609,-0.74659036,7.06777047,5.78527420,-0.47385609,5.78527420,5.46103645
0.54211079,0.05601034,0.22989063,0.50380524,-0.50022311,0.49019349,0.50563570,374.72666015,1.18900698,2.33833297,1.18900698,358.96846026,-5.94178388,2.33833297,-5.94178388,365.56515726,0.26524138,-0.74680672,-0.47417015,-0.74680672,7.08550803,5.79087488,-0.47417015,5.79087488,5.46300406
0.54220407,0.05621074,0.22988411,0.50380699,-0.50021964,0.49019219,0.50563866,374.76387366,1.18768639,2.33900645,1.18768639,358.99246624,-5.94018352,2.33900645,-5.94018352,365.60037888,0.26530069,-0.74702532,-0.47448412,-0.74702532,7.10320813,5.79641680,-0.47448412,5.79641680,5.46500270
0.54229732,0.05641105,0.22987759,0.50380874,-0.50021616,0.49019089,0.50564161,374.80108741,1.18635645,2.33968425,1.18635645,359.01648227,-5.93857078,2.33968425,-5.93857078,365.63559403,0.26536245,-0.74724617,-0.47479801,-0.74724617,7.12087027,5.80189990,-0.47479801,5.80189990,5.46703222
0.54239053,0.05661127,0.22987106,0.50381049,-0.50021268,0.49018959,0.50564456,374.83830140,1.18501715,2.34036638,1.18501715,359.04050837,-5.93694569,2.34036638,-5.93694569,365.67080272,0.26542668,-0.74746928,-0.47511181,-0.74746928,7.13849400,5.80732411,-0.47511181,5.80732411,5.46909248
0.54248371,0.05681142,0.22986453,0.50381225,-0.50020921,0.49018829,0.50564751,374.87551559,1.18366852,2.34105287,1.18366852,359.06454459,-5.93530825,2.34105287,-5.93530825,365.70600493,0.26549338,-0.74769468,-0.47542555,-0.74769468,7.15607884,5.81268938,-0.47542555,5.81268938,5.47118333
0.54257686,0.05701148,0.22985800,0.50381401,-0.50020573,0.49018698,0.50565046,374.91272998,1.18231054,2.34174373,1.18231054,359.08859096,-5.93365851,2.34174373,-5.93365851,365.74120067,0.26556256,-0.74792237,-0.47573922,-0.74792237,7.17362430,5.81799564,-0.47573922,5.81799564,5.47330461
0.54266998,0.05721145,0.22985146,0.50381577,-0.50020226,0.49018568,0.50565341,374.94994453,1.18094324,2.34243897,1.18094324,359.11264752,-5.93199646,2.34243897,-5.93199646,365.77638993,0.26563423,-0.74815236,-0.47605284,-0.74815236,7.19112992,5.82324283,-0.47605284,5.82324283,5.47545617
0.54276306,0.05741134,0.22984492,0.50381753,-0.50019878,0.49018438,0.50565635,374.98715924,1.17956662,2.34313861,1.17956662,359.13671430,-5.93032214,2.34313861,-5.93032214,365.81157271,0.26570841,-0.74838467,-0.47636641,-0.74838467,7.20859522,5.82843090,-0.47636641,5.82843090,5.47763787
0.54285611,0.05761115,0.22983837,0.50381930,-0.50019530,0.49018308,0.50565930,375.02437408,1.17818069,2.34384266,1.17818069,359.16079133,-5.92863556,2.34384266,-5.92863556,365.84674901,0.26578510,-0.74861932,-0.47667993,-0.74861932,7.22601973,5.83355978,-0.47667993,5.83355978,5.47984956
0.54294913,0.05781088,0.22983182,0.50382106,-0.50019183,0.49018178,0.50566224,375.06158903,1.17678545,2.34455114,1.17678545,359.18487866,-5.92693674,2.34455114,-5.92693674,365.88191883,0.26586432,-0.74885630,-0.47699342,-0.74885630,7.24340299,5.83862942,-0.47699342,5.83862942,5.48209107
0.54304212,0.05801052,0.22982527,0.50382283,-0.50018835,0.49018048,0.50566518,375.09880407,1.17538092,2.34526406,1.17538092,359.20897631,-5.92522570,2.34526406,-5.92522570,365.91708217,0.26594608,-0.74909564,-0.47730687,-0.74909564,7.26074451,5.84363976,-0.47730687,5.84363976,5.48436227
0.54313507,0.05821007,0.22981872,0.50382460,-0.50018487,0.49017917,0.50566812,375.13601919,1.17396710,2.34598143,1.17396710,359.23308433,-5.92350246,2.34598143,-5.92350246,365.95223902,0.26603038,-0.74933736,-0.47762030,-0.74933736,7.27804384,5.84859075,-0.47762030,5.84859075,5.48666300
0.54322799,0.05840954,0.22981216,0.50382637,-0.50018140,0.49017787,0.50567105,375.17323436,1.17254400,2.34670328,1.17254400,359.25720274,-5.92176705,2.34670328,-5.92176705,365.98738939,0.26611724,-0.74958145,-0.47793371,-0.74958145,7.29530049,5.85348234,-0.47793371,5.85348234,5.48899310
0.54332087,0.05860893,0.22980559,0.50382815,-0.50017792,0.49017657,0.50567399,375.21044956,1.17111163,2.34742961,1.17111163,359.28133159,-5.92001947,2.34742961,-5.92001947,366.02253327,0.26620667,-0.74982793,-0.47824710,-0.74982793,7.31251402,5.85831446,-0.47824710,5.85831446,5.49135243
0.54341373,0.05880823,0.22979903,0.50382992,-0.50017444,0.49017527,0.50567692,375.24766478,1.16967000,2.34816044,1.16967000,359.30547090,-5.91825976,2.34816044,-5.91825976,366.05767067,0.26629868,-0.75007682,-0.47856049,-0.75007682,7.32968394,5.86308707,-0.47856049,5.86308707,5.49374083
0.54350655,0.05900744,0.22979246,0.50383170,-0.50017096,0.49017396,0.50567985,375.28487999,1.16821911,2.34889578,1.16821911,359.32962072,-5.91648793,2.34889578,-5.91648793,366.09280158,0.26639328,-0.75032813,-0.47887388,-0.75032813,7.34680980,5.86780011,-0.47887388,5.86780011,5.49615814
0.54359934,0.05920657,0.22978589,0.50383348,-0.50016748,0.49017266,0.50568278,375.32209518,1.16675898,2.34963565,1.16675898,359.35378107,-5.91470401,2.34963565,-5.91470401,366.12792601,0.26649048,-0.75058187,-0.47918728,-0.75058187,7.36389112,5.87245353,-0.47918728,5.87245353,5.49860423
0.54369210,0.05940562,0.22977931,0.50383526,-0.50016401,0.49017136,0.50568571,375.35931033,1.16528961,2.35038006,1.16528961,359.37795200,-5.91290801,2.35038006,-5.91290801,366.16304395,0.26659029,-0.75083804,-0.47950068,-0.75083804,7.38092746,5.87704729,-0.47950068,5.87704729,5.50107892
0.54378482,0.05960458,0.22977273,0.50383705,-0.50016053,0.49017005,0.50568863,375.39652541,1.16381101,2.35112903,1.16381101,359.40213353,-5.91109995,2.35112903,-5.91109995,366.19815541,0.26669272,-0.75109667,-0.47981410,-0.75109667,7.39791833,5.88158133,-0.47981410,5.88158133,5.50358208
0.54387751,0.05980345,0.22976614,0.50383883,-0.50015705,0.49016875,0.50569156,375.43374042,1.16232319,2.35188256,1.16232319,359.42632570,-5.90927986,2.35188256,-5.90927986,366.23326039,0.26679778,-0.75135776,-0.48012754,-0.75135776,7.41486329,5.88605560,-0.48012754,5.88605560,5.50611353
0.54397017,0.06000224,0.22975956,0.50384062,-0.50015357,0.49016745,0.50569448,375.47095532,1.16082616,2.35264068,1.16082616,359.45052855,-5.90744775,2.35264068,-5.90744775,366.26835889,0.26690549,-0.75162133,-0.48044101,-0.75162133,7.43176187,5.89047006,-0.48044101,5.89047006,5.50867314
0.54406280,0.06020094,0.22975296,0.50384241,-0.50015009,0.49016614,0.50569740,375.50817011,1.15931992,2.35340339,1.15931992,359.47474210,-5.90560365,2.35340339,-5.90560365,366.30345091,0.26701586,-0.75188738,-0.48075451,-0.75188738,7.44861362,5.89482466,-0.48075451,5.89482466,5.51126075
0.54415539,0.06039955,0.22974637,0.50384420,-0.50014661,0.49016484,0.50570032,375.54538475,1.15780449,2.35417071,1.15780449,359.49896640,-5.90374759,2.35417071,-5.90374759,366.33853646,0.26712889,-0.75215593,-0.48106804,-0.75215593,7.46541807,5.89911935,-0.48106804,5.89911935,5.51387619
0.54424795,0.06059808,0.22973977,0.50384599,-0.50014314,0.49016354,0.50570324,375.58259925,1.15627988,2.35494265,1.15627988,359.52320148,-5.90187957,2.35494265,-5.90187957,366.37361553,0.26724459,-0.75242699,-0.48138162,-0.75242699,7.48217477,5.90335410,-0.48138162,5.90335410,5.51651932
0.54434048,0.06079652,0.22973317,0.50384779,-0.50013966,0.49016223,0.50570615,375.61981356,1.15474608,2.35571923,1.15474608,359.54744737,-5.89999962,2.35571923,-5.89999962,366.40868813,0.26736299,-0.75270057,-0.48169524,-0.75270057,7.49888326,5.90752884,-0.48169524,5.90752884,5.51918998
0.54443298,0.06099488,0.22972656,0.50384959,-0.50013618,0.49016093,0.50570907,375.65702769,1.15320312,2.35650046,1.15320312,359.57170410,-5.89810776,2.35650046,-5.89810776,366.44375426,0.26748408,-0.75297668,-0.48200891,-0.75297668,7.51554309,5.91164355,-0.48200891,5.91164355,5.52188802
0.54452544,0.06119315,0.22971995,0.50385138,-0.50013270,0.49015963,0.50571198,375.69424160,1.15165100,2.35728635,1.15165100,359.59597172,-5.89620402,2.35728635,-5.89620402,366.47881393,0.26760788,-0.75325532,-0.48232264,-0.75325532,7.53215381,5.91569817,-0.48232264,5.91569817,5.52461328
0.54461787,0.06139133,0.22971333,0.50385318,-0.50012922,0.49015832,0.50571489,375.73145527,1.15008973,2.35807691,1.15008973,359.62025024,-5.89428841,2.35807691,-5.89428841,366.51386714,0.26773441,-0.75353652,-0.48263643,-0.75353652,7.54871496,5.91969268,-0.48263643,5.91969268,5.52736561
0.54471027,0.06158942,0.22970672,0.50385499,-0.50012574,0.49015702,0.50571780,375.76866870,1.14851932,2.35887216,1.14851932,359.64453972,-5.89236096,2.35887216,-5.89236096,366.54891389,0.26786366,-0.75382028,-0.48295028,-0.75382028,7.56522609,5.92362701,-0.48295028,5.92362701,5.53014484
0.54480264,0.06178743,0.22970009,0.50385679,-0.50012226,0.49015571,0.50572071,375.80588186,1.14693978,2.35967211,1.14693978,359.66884017,-5.89042169,2.35967211,-5.89042169,366.58395418,0.26799566,-0.75410662,-0.48326420,-0.75410662,7.58168675,5.92750115,-0.48326420,5.92750115,5.53295083
0.54489498,0.06198535,0.22969347,0.50385860,-0.50011878,0.49015441,0.50572361,375.84309474,1.14535111,2.36047677,1.14535111,359.69315164,-5.88847063,2.36047677,-5.88847063,366.61898803,0.26813041,-0.75439553,-0.48357819,-0.75439553,7.59809649,5.93131504,-0.48357819,5.93131504,5.53578342
0.54498728,0.06218318,0.22968684,0.50386040,-0.50011531,0.49015310,0.50572652,375.88030731,1.14375333,2.36128615,1.14375333,359.71747415,-5.88650778,2.36128615,-5.88650778,366.65401543,0.26826793,-0.75468704,-0.48389226,-0.75468704,7.61445487,5.93506865,-0.48389226,5.93506865,5.53864245
0.54507955,0.06238093,0.22968020,0.50386221,-0.50011183,0.49015180,0.50572942,375.91751956,1.14214645,2.36210027,1.14214645,359.74180775,-5.88453318,2.36210027,-5.88453318,366.68903639,0.26840822,-0.75498115,-0.48420641,-0.75498115,7.63076144,5.93876194,-0.48420641,5.93876194,5.54152777
0.54517179,0.06257858,0.22967357,0.50386403,-0.50010835,0.49015049,0.50573232,375.95473146,1.14053047,2.36291914,1.14053047,359.76615246,-5.88254685,2.36291914,-5.88254685,366.72405092,0.26855130,-0.75527787,-0.48452065,-0.75527787,7.64701575,5.94239488,-0.48452065,5.94239488,5.54443921
0.54526399,0.06277615,0.22966692,0.50386584,-0.50010487,0.49014919,0.50573522,375.99194301,1.13890540,2.36374277,1.13890540,359.79050831,-5.88054880,2.36374277,-5.88054880,366.75905901,0.26869718,-0.75557721,-0.48483497,-0.75557721,7.66321736,5.94596743,-0.48483497,5.94596743,5.54737664
0.54535617,0.06297363,0.22966028,0.50386765,-0.50010139,0.49014788,0.50573811,376.02915417,1.13727126,2.36457117,1.13727126,359.81487534,-5.87853907,2.36457117,-5.87853907,366.79406069,0.26884587,-0.75587918,-0.48514938,-0.75587918,7.67936584,5.94947956,-0.48514938,5.94947956,5.55033987
0.54544831,0.06317103,0.22965363,0.50386947,-0.50009791,0.49014658,0.50574101,376.06636495,1.13562804,2.36540436,1.13562804,359.83925359,-5.87651768,2.36540436,-5.87651768,366.82905594,0.26899738,-0.75618379,-0.48546389,-0.75618379,7.69546072,5.95293122,-0.48546389,5.95293122,5.55332877
0.54554042,0.06336833,0.22964697,0.50387129,-0.50009443,0.49014527,0.50574390,376.10357531,1.13397577,2.36624234,1.13397577,359.86364308,-5.87448464,2.36624234,-5.87448464,366.86404478,0.26915173,-0.75649106,-0.48577849,-0.75649106,7.71150159,5.95632240,-0.48577849,5.95632240,5.55634318
0.54563250,0.06356555,0.22964032,0.50387311,-0.50009096,0.49014396,0.50574680,376.14078523,1.13231446,2.36708513,1.13231446,359.88804385,-5.87243998,2.36708513,-5.87243998,366.89902722,0.26930891,-0.75680098,-0.48609320,-0.75680098,7.72748799,5.95965305,-0.48609320,5.95965305,5.55938293
0.54572454,0.06376268,0.22963365,0.50387493,-0.50008748,0.49014266,0.50574969,376.17799471,1.13064410,2.36793274,1.13064410,359.91245593,-5.87038372,2.36793274,-5.87038372,366.93400326,0.26946895,-0.75711357,-0.48640801,-0.75711357,7.74341950,5.96292315,-0.48640801,5.96292315,5.56244788
0.54581655,0.06395972,0.22962699,0.50387675,-0.50008400,0.49014135,0.50575257,376.21520372,1.12896471,2.36878518,1.12896471,359.93687935,-5.86831589,2.36878518,-5.86831589,366.96897291,0.26963186,-0.75742883,-0.48672293,-0.75742883,7.75929567,5.96613267,-0.48672293,5.96613267,5.56553786
0.54590853,0.06415667,0.22962032,0.50387858,-0.50008052,0.49014004,0.50575546,376.25241225,1.12727630,2.36964246,1.12727630,359.96131415,-5.86623650,2.36964246,-5.86623650,367.00393617,0.26979765,-0.75774678,-0.48703795,-0.75774678,7.77511607,5.96928158,-0.48703795,5.96928158,5.56865272
0.54600048,0.06435353,0.22961364,0.50388041,-0.50007704,0.49013874,0.50575835,376.28962027,1.12557888,2.37050460,1.12557888,359.98576035,-5.86414559,2.37050460,-5.86414559,367.03889306,0.26996633,-0.75806743,-0.48735309,-0.75806743,7.79088027,5.97236984,-0.48735309,5.97236984,5.57179230
0.54609240,0.06455030,0.22960696,0.50388224,-0.50007357,0.49013743,0.50576123,376.32682777,1.12387246,2.37137160,1.12387246,360.01021800,-5.86204317,2.37137160,-5.86204317,367.07384357,0.27013790,-0.75839077,-0.48766834,-0.75839077,7.80658784,5.97539744,-0.48766834,5.97539744,5.57495645
0.54618428,0.06474698,0.22960028,0.50388407,-0.50007009,0.49013612,0.50576411,376.36403473,1.12215705,2.37224347,1.12215705,360.03468711,-5.85992927,2.37224347,-5.85992927,367.10878772,0.27031239,-0.75871683,-0.48798371,-0.75871683,7.82223834,5.97836434,-0.48798371,5.97836434,5.57814501
0.54627614,0.06494358,0.22959359,0.50388590,-0.50006661,0.49013481,0.50576699,376.40124114,1.12043266,2.37312023,1.12043266,360.05916773,-5.85780391,2.37312023,-5.85780391,367.14372552,0.27048981,-0.75904561,-0.48829920,-0.75904561,7.83783135,5.98127052,-0.48829920,5.98127052,5.58135782
0.54636796,0.06514008,0.22958690,0.50388773,-0.50006313,0.49013351,0.50576987,376.43844697,1.11869929,2.37400189,1.11869929,360.08365989,-5.85566712,2.37400189,-5.85566712,367.17865698,0.27067015,-0.75937711,-0.48861480,-0.75937711,7.85336644,5.98411596,-0.48861480,5.98411596,5.58459472
0.54645974,0.06533650,0.22958021,0.50388957,-0.50005966,0.49013220,0.50577275,376.47565222,1.11695697,2.37488846,1.11695697,360.10816361,-5.85351891,2.37488846,-5.85351891,367.21358210,0.27085345,-0.75971135,-0.48893054,-0.75971135,7.86884319,5.98690063,-0.48893054,5.98690063,5.58785557
0.54655150,0.06553282,0.22957351,0.50389140,-0.50005618,0.49013089,0.50577562,376.51285685,1.11520569,2.37577994,1.11520569,360.13267893,-5.85135932,2.37577994,-5.85135932,367.24850089,0.27103971,-0.76004833,-0.48924639,-0.76004833,7.88426116,5.98962450,-0.48924639,5.98962450,5.59114020
0.54664322,0.06572906,0.22956680,0.50389324,-0.50005270,0.49012958,0.50577849,376.55006086,1.11344547,2.37667635,1.11344547,360.15720588,-5.84918836,2.37667635,-5.84918836,367.28341337,0.27122893,-0.76038806,-0.48956237,-0.76038806,7.89961994,5.99228757,-0.48956237,5.99228757,5.59444845
0.54673491,0.06592521,0.22956010,0.50389508,-0.50004923,0.49012827,0.50578137,376.58726423,1.11167632,2.37757770,1.11167632,360.18174449,-5.84700606,2.37757770,-5.84700606,367.31831953,0.27142114,-0.76073055,-0.48987848,-0.76073055,7.91491911,5.99488980,-0.48987848,5.99488980,5.59778018
0.54682657,0.06612126,0.22955338,0.50389693,-0.50004575,0.49012696,0.50578424,376.62446694,1.10989824,2.37848400,1.10989824,360.20629480,-5.84481244,2.37848400,-5.84481244,367.35321940,0.27161634,-0.76107580,-0.49019472,-0.76107580,7.93015824,5.99743118,-0.49019472,5.99743118,5.60113522
0.54691820,0.06631723,0.22954667,0.50389877,-0.50004228,0.49012566,0.50578710,376.66166897,1.10811125,2.37939526,1.10811125,360.23085683,-5.84260753,2.37939526,-5.84260753,367.38811298,0.27181455,-0.76142383,-0.49051109,-0.76142383,7.94533693,5.99991168,-0.49051109,5.99991168,5.60451341
0.54700980,0.06651310,0.22953994,0.50390061,-0.50003880,0.49012435,0.50578997,376.69887031,1.10631536,2.38031148,1.10631536,360.25543061,-5.84039135,2.38031148,-5.84039135,367.42300028,0.27201578,-0.76177463,-0.49082758,-0.76177463,7.96045474,6.00233129,-0.49082758,6.00233129,5.60791461
0.54710136,0.06670889,0.22953322,0.50390246,-0.50003532,0.49012304,0.50579284,376.73607094,1.10451058,2.38123268,1.10451058,360.28001619,-5.83816393,2.38123268,-5.83816393,367.45788132,0.27222003,-0.76212822,-0.49114421,-0.76212822,7.97551126,6.00468999,-0.49114421,6.00468999,5.61133866
0.54719289,0.06690459,0.22952649,0.50390431,-0.50003185,0.49012173,0.50579570,376.77327084,1.10269692,2.38215888,1.10269692,360.30461358,-5.83592528,2.38215888,-5.83592528,367.49275609,0.27242733,-0.76248461,-0.49146098,-0.76248461,7.99050609,6.00698777,-0.49146098,6.00698777,5.61478539
0.54728439,0.06710019,0.22951976,0.50390616,-0.50002837,0.49012042,0.50579856,376.81047000,1.10087439,2.38309007,1.10087439,360.32922281,-5.83367544,2.38309007,-5.83367544,367.52762462,0.27263768,-0.76284379,-0.49177787,-0.76284379,8.00543881,6.00922461,-0.49177787,6.00922461,5.61825466
0.54737585,0.06729571,0.22951302,0.50390801,-0.50002490,0.49011911,0.50580142,376.84766839,1.09904299,2.38402626,1.09904299,360.35384393,-5.83141443,2.38402626,-5.83141443,367.56248692,0.27285110,-0.76320578,-0.49209490,-0.76320578,8.02030900,6.01140049,-0.49209490,6.01140049,5.62174630
0.54746729,0.06749113,0.22950627,0.50390987,-0.50002143,0.49011780,0.50580428,376.88486601,1.09720274,2.38496748,1.09720274,360.37847696,-5.82914227,2.38496748,-5.82914227,367.59734299,0.27306759,-0.76357058,-0.49241207,-0.76357058,8.03511627,6.01351540,-0.49241207,6.01351540,5.62526017
0.54755869,0.06768646,0.22949953,0.50391172,-0.50001795,0.49011648,0.50580714,376.92206283,1.09535366,2.38591372,1.09535366,360.40312192,-5.82685898,2.38591372,-5.82685898,367.63219285,0.27328717,-0.76393820,-0.49272937,-0.76393820,8.04986019,6.01556934,-0.49272937,6.01556934,5.62879611
0.54765006,0.06788171,0.22949277,0.50391358,-0.50001448,0.49011517,0.50580999,376.95925884,1.09349574,2.38686500,1.09349574,360.42777886,-5.82456460,2.38686500,-5.82456460,367.66703652,0.27350986,-0.76430865,-0.49304680,-0.76430865,8.06454038,6.01756228,-0.49304680,6.01756228,5.63235396
0.54774140,0.06807686,0.22948602,0.50391543,-0.50001100,0.49011386,0.50581284,376.99645402,1.09162900,2.38782131,1.09162900,360.45244780,-5.82225915,2.38782131,-5.82225915,367.70187399,0.27373565,-0.76468193,-0.49336437,-0.76468193,8.07915641,6.01949421,-0.49336437,6.01949421,5.63593356
0.54783270,0.06827192,0.22947926,0.50391729,-0.50000753,0.49011255,0.50581570,377.03364836,1.08975345,2.38878269,1.08975345,360.47712876,-5.81994264,2.38878269,-5.81994264,367.73670529,0.27396458,-0.76505804,-0.49368207,-0.76505804,8.09370790,6.02136513,-0.49368207,6.02136513,5.63953477
0.54792398,0.06846689,0.22947249,0.50391915,-0.50000406,0.49011124,0.50581855,377.07084183,1.08786910,2.38974912,1.08786910,360.50182179,-5.81761511,2.38974912,-5.81761511,367.77153043,0.27419664,-0.76543700,-0.49399990,-0.76543700,8.10819443,6.02317503,-0.49399990,6.02317503,5.64315742
0.54801522,0.06866177,0.22946572,0.50392102,-0.50000059,0.49010993,0.50582139,377.10803443,1.08597597,2.39072063,1.08597597,360.52652691,-5.81527659,2.39072063,-5.81527659,367.80634942,0.27443185,-0.76581880,-0.49431787,-0.76581880,8.12261562,6.02492390,-0.49431787,6.02492390,5.64680137
0.54810643,0.06885656,0.22945895,0.50392288,-0.49999711,0.49010861,0.50582424,377.14522614,1.08407405,2.39169721,1.08407405,360.55124415,-5.81292709,2.39169721,-5.81292709,367.84116228,0.27467022,-0.76620345,-0.49463597,-0.76620345,8.13697106,6.02661173,-0.49463597,6.02661173,5.65046646
0.54819761,0.06905125,0.22945217,0.50392475,-0.49999364,0.49010730,0.50582709,377.18241693,1.08216337,2.39267889,1.08216337,360.57597354,-5.81056664,2.39267889,-5.81056664,367.87596901,0.27491177,-0.76659097,-0.49495420,-0.76659097,8.15126035,6.02823851,-0.49495420,6.02823851,5.65415252
0.54828875,0.06924586,0.22944539,0.50392661,-0.49999017,0.49010599,0.50582993,377.21960680,1.08024393,2.39366566,1.08024393,360.60071511,-5.80819526,2.39366566,-5.80819526,367.91076964,0.27515651,-0.76698134,-0.49527255,-0.76698134,8.16548311,6.02980425,-0.49527255,6.02980425,5.65785942
0.54837986,0.06944037,0.22943860,0.50392848,-0.49998670,0.49010468,0.50583277,377.25679573,1.07831575,2.39465753,1.07831575,360.62546889,-5.80581299,2.39465753,-5.80581299,367.94556417,0.27540444,-0.76737459,-0.49559104,-0.76737459,8.17963894,6.03130893,-0.49559104,6.03130893,5.66158700
0.54847094,0.06963479,0.22943181,0.50393035,-0.49998323,0.49010336,0.50583561,377.29398370,1.07637883,2.39565452,1.07637883,360.65023490,-5.80341985,2.39565452,-5.80341985,367.98035262,0.27565559,-0.76777070,-0.49590966,-0.76777070,8.19372744,6.03275255,-0.49590966,6.03275255,5.66533510
0.54856199,0.06982912,0.22942501,0.50393222,-0.49997976,0.49010205,0.50583845,377.33117069,1.07443318,2.39665662,1.07443318,360.67501319,-5.80101586,2.39665662,-5.80101586,368.01513500,0.27590996,-0.76816970,-0.49622840,-0.76816970,8.20774824,6.03413511,-0.49622840,6.03413511,5.66910357
0.54865301,0.07002336,0.22941821,0.50393410,-0.49997629,0.49010073,0.50584129,377.36835669,1.07247882,2.39766386,1.07247882,360.69980377,-5.79860105,2.39766386,-5.79860105,368.04991134,0.27616757,-0.76857157,-0.49654727,-0.76857157,8.22170095,6.03545662,-0.49654727,6.03545662,5.67289225
