x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.54402508,0.17173057,0.29905349,-0.02156041,0.12033052,0.00041888,173.44719132,-35.39189719,-54.45302751,-35.39189719,281.11826446,17.39160821,-54.45302751,17.39160821,244.01616476,0.29497503,-0.03078212,-0.91071143,-0.03078212,0.11932176,-1.39434161,-0.91071143,-1.39434161,39.94836745
0.54381646,0.17292665,0.29905806,-0.02011371,0.11885303,0.00049433,172.56323927,-35.34998381,-54.52607373,-35.34998381,281.11432989,17.75147007,-54.52607373,17.75147007,243.82759389,0.36557240,-0.03293943,-1.02512907,-0.03293943,0.12267237,-1.44006562,-1.02512907,-1.44006562,39.65334928
0.54362280,0.17410763,0.29906338,-0.01856941,0.11730801,0.00056911,171.68949956,-35.30071241,-54.59415204,-35.30071241,281.11454267,18.11080353,-54.59415204,18.11080353,243.63517115,0.44505805,-0.03443467,-1.13749858,-0.03443467,0.12615428,-1.48618643,-1.13749858,-1.48618643,39.35441431
0.54344507,0.17527281,0.29906944,-0.01692868,0.11569748,0.00064305,170.82607408,-35.24416580,-54.65732373,-35.24416580,281.11874545,18.46945826,-54.65732373,18.46945826,243.43875849,0.53339413,-0.03521490,-1.24779964,-0.03521490,0.12977935,-1.53268339,-1.24779964,-1.53268339,39.05189384
0.54328423,0.17642158,0.29907624,-0.01519323,0.11402393,0.00071594,169.97305849,-35.18043250,-54.71565297,-35.18043250,281.12677739,18.82728571,-54.71565297,18.82728571,243.23822180,0.63053271,-0.03523014,-1.35601321,-0.03523014,0.13355980,-1.57953708,-1.35601321,-1.57953708,38.74611788
0.54314121,0.17755329,0.29908376,-0.01336536,0.11229037,0.00078762,169.13054235,-35.10960653,-54.76920663,-35.10960653,281.13847449,19.18413941,-54.76920663,19.18413941,243.03343123,0.73641572,-0.03443334,-1.46212153,-0.03443334,0.13750819,-1.62672929,-1.46212153,-1.62672929,38.43741476
0.54301692,0.17866738,0.29909199,-0.01144791,0.11050031,0.00085791,168.29860914,-35.03178736,-54.81805430,-35.03178736,281.15367002,19.53987521,-54.81805430,19.53987521,242.82426141,0.85097495,-0.03278051,-1.56610821,-0.03278051,0.14163734,-1.67424306,-1.56610821,-1.67424306,38.12611071
0.54291225,0.17976330,0.29910092,-0.00944429,0.10865771,0.00092664,167.47733634,-34.94707974,-54.86226813,-34.94707974,281.17219485,19.89435152,-54.86226813,19.89435152,242.61059177,0.97413201,-0.03023068,-1.66795824,-0.03023068,0.14596029,-1.72206266,-1.66795824,-1.72206266,37.81252949
0.54282803,0.18084054,0.29911052,-0.00735851,0.10676701,0.00099364,166.66679551,-34.85559353,-54.90192279,-34.85559353,281.19387792,20.24742962,-54.90192279,20.24742962,242.39230674,1.10579834,-0.02674595,-1.76765805,-0.02674595,0.15049028,-1.77017364,-1.76765805,-1.77017364,37.49699202
0.54276508,0.18189864,0.29912079,-0.00519512,0.10483308,0.00105875,165.86705237,-34.75744359,-54.93709540,-34.75744359,281.21854657,20.59897388,-54.93709540,20.59897388,242.16929607,1.24587527,-0.02229150,-1.86519552,-0.02229150,0.15524068,-1.81856281,-1.86519552,-1.81856281,37.17981604
0.54272413,0.18293720,0.29913170,-0.00295925,0.10286119,0.00112184,165.07816692,-34.65274956,-54.96786539,-34.65274956,281.24602696,20.94885203,-54.96786539,20.94885203,241.94145503,1.39425410,-0.01683563,-1.96056003,-0.01683563,0.16022497,-1.86721825,-1.96056003,-1.86721825,36.86131579
0.54270589,0.18395586,0.29914322,-0.00065653,0.10085700,0.00118276,164.30019347,-34.54163579,-54.99431443,-34.54163579,281.27614450,21.29693538,-54.99431443,21.29693538,241.70868469,1.55081618,-0.01034972,-2.05374250,-0.01034972,0.16545670,-1.91612931,-2.05374250,-1.91612931,36.54180172
0.54271100,0.18495434,0.29915535,0.00170686,0.09882650,0.00124139,163.53318081,-34.42423105,-55.01652636,-34.42423105,281.30872417,21.64309912,-55.01652636,21.64309912,241.47089214,1.71543301,-0.00280825,-2.14473535,-0.00280825,0.17094947,-1.96528664,-2.14473535,-1.96528664,36.22158016
0.54274003,0.18593239,0.29916805,0.00412429,0.09677598,0.00129761,162.77717228,-34.30066848,-55.03458707,-34.30066848,281.34359099,21.98722248,-55.03458707,21.98722248,241.22799073,1.88796643,0.00581122,-2.23353259,0.00581122,0.17671689,-2.01468217,-2.23353259,-2.01468217,35.90095313
0.54279349,0.18688986,0.29918130,0.00658866,0.09471198,0.00135131,162.03220587,-34.17108531,-55.04858441,-34.17108531,281.38057035,22.32918903,-55.04858441,22.32918903,240.97990028,2.06826874,0.01552804,-2.32012979,0.01552804,0.18277254,-2.06430910,-2.32012979,-2.06430910,35.58021808
0.54287180,0.18782663,0.29919508,0.00909249,0.09264124,0.00140240,161.29831435,-34.03562276,-55.05860809,-34.03562276,281.41948845,22.66888687,-55.05860809,22.66888687,240.72654729,2.25618294,0.02635853,-2.40452409,0.02635853,0.18912998,-2.11416195,-2.40452409,-2.11416195,35.25966764
0.54297534,0.18874268,0.29920935,0.01162792,0.09057066,0.00145079,160.57552537,-33.89442578,-55.06474956,-33.89442578,281.46017263,23.00620884,-55.06474956,23.00620884,240.46786515,2.45154292,0.03831599,-2.48671422,0.03831599,0.19580270,-2.16423652,-2.48671422,-2.16423652,34.93958947
0.54310436,0.18963805,0.29922409,0.01418680,0.08850723,0.00149642,159.86386160,-33.74764294,-55.06710197,-33.74764294,281.50245176,23.34105275,-55.06710197,23.34105275,240.20379434,2.65417369,0.05141072,-2.56670050,0.05141072,0.20280413,-2.21452988,-2.56670050,-2.21452988,34.62026609
0.54325907,0.19051283,0.29923928,0.01676071,0.08645800,0.00153922,159.16334084,-33.59542618,-55.06575998,-33.59542618,281.54615661,23.67332159,-55.06575998,23.67332159,239.93428260,2.86389167,0.06565011,-2.64448482,0.06565011,0.21014758,-2.26504043,-2.64448482,-2.26504043,34.30197471
0.54343958,0.19136721,0.29925488,0.01934106,0.08443001,0.00157914,158.47397614,-33.43793066,-55.06081974,-33.43793066,281.59112019,24.00292365,-55.06081974,24.00292365,239.65928510,3.08050497,0.08103863,-2.72007062,0.08103863,0.21784628,-2.31576781,-2.72007062,-2.31576781,33.98498712
0.54364589,0.19220143,0.29927086,0.02191911,0.08243021,0.00161615,157.79577591,-33.27531453,-55.05237871,-33.27531453,281.63717813,24.32977279,-55.05237871,24.32977279,239.37876457,3.30381367,0.09757794,-2.79346293,0.09757794,0.22591332,-2.36671297,-2.79346293,-2.36671297,33.66956959
0.54387796,0.19301581,0.29928720,0.02448604,0.08046547,0.00165023,157.12874409,-33.10773877,-55.04053562,-33.10773877,281.68416896,24.65378854,-55.04053562,24.65378854,239.09269152,3.53361014,0.11526690,-2.86466830,0.11526690,0.23436168,-2.41787812,-2.86466830,-2.41787812,33.35598279
0.54413561,0.19381074,0.29930387,0.02703305,0.07854249,0.00168136,156.47288025,-32.93536698,-55.02539035,-32.93536698,281.73193448,24.97489629,-55.02539035,24.97489629,238.80104428,3.76967942,0.13410168,-2.93369481,0.13410168,0.24320421,-2.46926674,-2.93369481,-2.46926674,33.04448171
0.54441862,0.19458666,0.29932083,0.02955138,0.07666773,0.00170953,155.82817971,-32.75836518,-55.00704378,-32.75836518,281.78032001,25.29302743,-55.00704378,25.29302743,238.50380917,4.01179954,0.15407580,-3.00055201,0.15407580,0.25245363,-2.52088358,-3.00055201,-2.52088358,32.73531565
0.54472664,0.19534409,0.29933806,0.03203238,0.07484740,0.00173475,155.19463371,-32.57690164,-54.98559775,-32.57690164,281.82917477,25.60811946,-54.98559775,25.60811946,238.20098062,4.25974187,0.17518020,-3.06525096,0.17518020,0.26212250,-2.57273462,-3.06525096,-2.57273462,32.42872819
0.54505927,0.19608361,0.29935552,0.03446760,0.07308743,0.00175705,154.57222950,-32.39114665,-54.96115492,-32.39114665,281.87835208,25.92011614,-54.96115492,25.92011614,237.89256121,4.51327157,0.19740336,-3.12780412,0.19740336,0.27222327,-2.62482710,-3.12780412,-2.62482710,32.12495718
0.54541599,0.19680584,0.29937320,0.03684881,0.07139337,0.00177644,153.96095049,-32.20127234,-54.93381867,-32.20127234,281.92770966,26.22896758,-54.93381867,26.22896758,237.57856176,4.77214793,0.22073134,-3.18822536,0.22073134,0.28276824,-2.67716946,-3.18822536,-2.67716946,31.82423478
0.54579624,0.19751148,0.29939105,0.03916808,0.06977042,0.00179297,153.36077637,-32.00745252,-54.90369301,-32.00745252,281.97710987,26.53463033,-54.90369301,26.53463033,237.25900142,5.03612479,0.24514788,-3.24652993,0.24514788,0.29376961,-2.72977139,-3.24652993,-2.72977139,31.52678748
0.54619936,0.19820125,0.29940906,0.04141783,0.06822335,0.00180667,152.77168328,-31.80986243,-54.87088247,-31.80986243,282.02641996,26.83706748,-54.87088247,26.83706748,236.93390770,5.30495097,0.27063452,-3.30273438,0.27063452,0.30523943,-2.78264374,-3.30273438,-2.78264374,31.23283620
0.54662460,0.19887594,0.29942719,0.04359089,0.06675653,0.00181761,152.19364389,-31.60867859,-54.83549199,-31.60867859,282.07551225,27.13624869,-54.83549199,27.13624869,236.60331648,5.57837070,0.29717065,-3.35685657,0.29717065,0.31718966,-2.83579856,-3.35685657,-2.83579856,30.94259628
0.54707117,0.19953638,0.29944541,0.04568049,0.06537386,0.00182584,151.62662754,-31.40407860,-54.79762685,-31.40407860,282.12426436,27.43215027,-54.79762685,27.43215027,236.26727204,5.85612401,0.32473364,-3.40891557,0.32473364,0.32963212,-2.88924908,-3.40891557,-2.88924908,30.65627765
0.54753821,0.20018342,0.29946370,0.04768038,0.06407877,0.00183143,151.07060038,-31.19624095,-54.75739254,-31.19624095,282.17255936,27.72475519,-54.75739254,27.72475519,235.92582709,6.13794722,0.35329892,-3.45893164,0.35329892,0.34257858,-2.94300966,-3.45893164,-2.94300966,30.37408490
0.54802478,0.20081796,0.29948204,0.04958478,0.06287422,0.00183446,150.52552551,-30.98534484,-54.71489469,-30.98534484,282.22028595,28.01405314,-54.71489469,28.01405314,235.57904270,6.42357334,0.38284009,-3.50692620,0.38284009,0.35604070,-2.99709579,-3.50692620,-2.99709579,30.09621738
0.54852991,0.20144090,0.29950039,0.05138848,0.06176271,0.00183501,149.99136306,-30.77157002,-54.67023894,-30.77157002,282.26733858,28.30004050,-54.67023894,28.30004050,235.22698830,6.71273255,0.41332904,-3.55292174,0.41332904,0.37003009,-3.05152407,-3.55292174,-3.05152407,29.82286938
0.54905255,0.20205321,0.29951874,0.05308680,0.06074622,0.00183316,149.46807036,-30.55509657,-54.62353090,-30.55509657,282.31361760,28.58272033,-54.62353090,28.58272033,234.86974164,7.00515260,0.44473603,-3.59694178,0.44473603,0.38455829,-3.10631219,-3.59694178,-3.10631219,29.55423021
0.54959164,0.20265583,0.29953706,0.05467566,0.05982630,0.00182901,148.95560201,-30.33610474,-54.57487601,-30.33610474,282.35902931,28.86210237,-54.57487601,28.86210237,234.50738870,7.30055929,0.47702978,-3.63901083,0.47702978,0.39963682,-3.16147890,-3.63901083,-3.16147890,29.29048440
0.55014606,0.20324974,0.29955532,0.05615154,0.05900399,0.00182265,148.45391005,-30.11477481,-54.52437947,-30.11477481,282.40348611,29.13820300,-54.52437947,29.13820300,234.14002365,7.59867689,0.51017765,-3.67915433,0.51017765,0.41527715,-3.21704400,-3.67915433,-3.21704400,29.03181183
0.55071467,0.20383591,0.29957351,0.05751152,0.05827992,0.00181417,147.96294402,-29.89128686,-54.47214615,-29.89128686,282.44690650,29.41104517,-54.47214615,29.41104517,233.76774873,7.89922859,0.54414566,-3.71739856,0.54414566,0.43149078,-3.27302827,-3.71739856,-3.27302827,28.77838792
0.55129629,0.20441533,0.29959160,0.05875327,0.05765423,0.00180369,147.48265113,-29.66582065,-54.41828052,-29.66582065,282.48921515,29.68065832,-54.41828052,29.68065832,233.39067414,8.20193692,0.57889865,-3.75377065,0.57889865,0.44828917,-3.32945351,-3.75377065,-3.32945351,28.53038379
0.55188974,0.20498899,0.29960958,0.05987503,0.05712668,0.00179131,147.01297631,-29.43855545,-54.36288653,-29.43855545,282.53034291,29.94707835,-54.36288653,29.94707835,233.00891795,8.50652420,0.61440038,-3.78829845,0.61440038,0.46568386,-3.38634247,-3.78829845,-3.38634247,28.28796647
0.55249380,0.20555787,0.29962743,0.06087563,0.05669662,0.00177713,146.55386236,-29.20966988,-54.30606757,-29.20966988,282.57022684,30.21034746,-54.30606757,30.21034746,232.62260592,8.81271294,0.65061363,-3.82101051,0.65061363,0.48368640,-3.44371881,-3.82101051,-3.44371881,28.05129903
0.55310725,0.20612293,0.29964513,0.06175445,0.05636299,0.00176126,146.10525002,-28.97934173,-54.24792636,-28.97934173,282.60881014,30.47051406,-54.24792636,30.47051406,232.23187139,9.12022626,0.68750028,-3.85193605,0.68750028,0.50230840,-3.50160712,-3.85193605,-3.50160712,27.82054083
0.55372888,0.20668513,0.29966265,0.06251141,0.05612441,0.00174380,145.66707808,-28.74774783,-54.18856489,-28.74774783,282.64604215,30.72763269,-54.18856489,30.72763269,231.83685508,9.42878830,0.72502148,-3.88110482,0.72502148,0.52156156,-3.56003284,-3.88110482,-3.56003284,27.59584767
0.55435748,0.20724541,0.29968000,0.06314695,0.05597916,0.00172486,145.23928350,-28.51506391,-54.12808432,-28.51506391,282.68187830,30.98176380,-54.12808432,30.98176380,231.43770495,9.73812461,0.76313769,-3.90854713,0.76313769,0.54145766,-3.61902224,-3.90854713,-3.61902224,27.37737200
0.55499182,0.20780471,0.29969715,0.06366201,0.05592521,0.00170455,144.82180144,-28.28146445,-54.06658495,-28.28146445,282.71628001,31.23297364,-54.06658495,31.23297364,231.03457597,10.04796252,0.80180880,-3.93429374,0.80180880,0.56200861,-3.67860239,-3.93429374,-3.67860239,27.16526310
0.55563072,0.20836392,0.29971409,0.06405799,0.05596025,0.00168296,144.41456543,-28.04712250,-54.00416610,-28.04712250,282.74921458,31.48133411,-54.00416610,31.48133411,230.62762993,10.35803155,0.84099425,-3.95837581,0.84099425,0.58322642,-3.73880114,-3.95837581,-3.73880114,26.95966729
0.55627298,0.20892392,0.29973081,0.06433677,0.05608173,0.00166020,144.01750737,-27.81220962,-53.94092609,-27.81220962,282.78065515,31.72692254,-53.94092609,31.72692254,230.21703523,10.66806372,0.88065310,-3.98082489,0.88065310,0.60512326,-3.79964704,-3.98082489,-3.79964704,26.76072807
0.55691745,0.20948555,0.29974730,0.06450061,0.05628686,0.00163636,143.63055765,-27.57689567,-53.87696212,-27.57689567,282.81058047,31.96982153,-53.87696212,31.96982153,229.80296665,10.97779395,0.92074414,-4.00167278,0.92074414,0.62771142,-3.86116936,-4.00167278,-3.86116936,26.56858635
0.55756300,0.21004965,0.29976354,0.06455217,0.05657265,0.00161153,143.25364525,-27.34134872,-53.81237027,-27.34134872,282.83897484,32.21011873,-53.81237027,32.21011873,229.38560508,11.28696032,0.96122597,-4.02095156,0.96122597,0.65100339,-3.92339799,-4.02095156,-3.92339799,26.38338059
0.55820850,0.21061701,0.29977953,0.06449447,0.05693595,0.00158580,142.88669776,-27.10573492,-53.74724536,-27.10573492,282.86582788,32.44790660,-53.74724536,32.44790660,228.96513733,11.59530449,1.00205711,-4.03869350,1.00205711,0.67501183,-3.98636345,-4.03869350,-3.98636345,26.20524698
0.55885288,0.21118837,0.29979525,0.06433085,0.05737345,0.00155924,142.52964148,-26.87021838,-53.68168095,-26.87021838,282.89113442,32.68328226,-53.68168095,32.68328226,228.54175579,11.90257189,1.04319606,-4.05493101,1.04319606,0.69974957,-4.05009681,-4.05493101,-4.05009681,26.03431961
0.55949511,0.21176447,0.29981071,0.06406496,0.05788168,0.00153194,142.18240146,-26.63496104,-53.61576928,-26.63496104,282.91489422,32.91634716,-53.61576928,32.91634716,228.11565822,12.20851211,1.08460141,-4.06969658,1.08460141,0.72522964,-4.11462966,-4.06969658,-4.11462966,25.87073061
0.56013418,0.21234601,0.29982589,0.06370070,0.05845711,0.00150397,141.84490160,-26.40012254,-53.54960117,-26.40012254,282.93711183,33.14720688,-53.54960117,33.14720688,227.68704744,12.51287911,1.12623190,-4.08302276,1.12623190,0.75146530,-4.17999408,-4.08302276,-4.17999408,25.71461027
0.56076913,0.21293362,0.29984079,0.06324222,0.05909609,0.00147538,141.51706466,-26.16586016,-53.48326601,-26.16586016,282.95779633,33.37597089,-53.48326601,33.37597089,227.25613103,12.81543149,1.16804650,-4.09494212,1.16804650,0.77846998,-4.24622254,-4.09494212,-4.24622254,25.56608721
0.56139903,0.21352793,0.29985540,0.06269388,0.05979492,0.00144623,141.19881234,-25.93232865,-53.41685166,-25.93232865,282.97696110,33.60275223,-53.41685166,33.60275223,226.82312105,13.11593276,1.21000449,-4.10548715,1.21000449,0.80625735,-4.31334793,-4.10548715,-4.31334793,25.42528844
0.56202301,0.21412952,0.29986972,0.06206021,0.06054983,0.00141657,140.89006533,-25.69968018,-53.35044447,-25.69968018,282.99462356,33.82766728,-53.35044447,33.82766728,226.38823373,13.41415153,1.25206554,-4.11469028,1.25206554,0.83484130,-4.38140345,-4.11469028,-4.38140345,25.29233953
0.56264023,0.21473892,0.29988373,0.06134592,0.06135703,0.00138645,140.59074332,-25.46806418,-53.28412917,-25.46806418,283.01080494,34.05083546,-53.28412917,34.05083546,225.95168913,13.70986173,1.29418976,-4.12258381,1.29418976,0.86423591,-4.45042255,-4.12258381,-4.45042255,25.16736463
0.56324992,0.21535666,0.29989744,0.06055583,0.06221270,0.00135589,140.30076507,-25.23762730,-53.21798885,-25.23762730,283.02552996,34.27237892,-53.21798885,34.27237892,225.51371085,14.00284283,1.33633775,-4.12919987,1.33633775,0.89445550,-4.52043892,-4.12919987,-4.52043892,25.05048659
0.56385135,0.21598318,0.29991085,0.05969487,0.06311305,0.00132493,140.02004847,-25.00851327,-53.15210490,-25.00851327,283.03882659,34.49242229,-53.15210490,34.49242229,225.07452569,14.29287999,1.37847071,-4.13457039,1.37847071,0.92551459,-4.59148641,-4.13457039,-4.59148641,24.94182697
0.56444382,0.21661892,0.29992394,0.05876807,0.06405426,0.00129359,139.74851050,-24.78086283,-53.08655698,-24.78086283,283.05072571,34.71109232,-53.08655698,34.71109232,224.63436331,14.57976422,1.42055043,-4.13872709,1.42055043,0.95742792,-4.66359896,-4.13872709,-4.66359896,24.84150612
0.56502671,0.21726426,0.29993672,0.05778051,0.06503256,0.00126189,139.48606734,-24.55481362,-53.02142298,-24.55481362,283.06126086,34.92851761,-53.02142298,34.92851761,224.19345589,14.86329254,1.46253940,-4.14170138,1.46253940,0.99021041,-4.73681055,-4.14170138,-4.73681055,24.74964317
0.56559943,0.21791957,0.29994918,0.05673730,0.06604421,0.00122983,139.23263434,-24.33050014,-52.95677899,-24.33050014,283.07046789,35.14482830,-52.95677899,35.14482830,223.75203780,15.14326812,1.50440083,-4.14352440,1.50440083,1.02387717,-4.81115516,-4.14352440,-4.81115516,24.66635604
0.56616146,0.21858515,0.29996132,0.05564361,0.06708550,0.00119742,138.98812607,-24.10805359,-52.89269922,-24.10805359,283.07838465,35.36015570,-52.89269922,35.36015570,223.31034524,15.41950037,1.54609868,-4.14422698,1.54609868,1.05844352,-4.88666665,-4.14422698,-4.88666665,24.59176140
0.56671230,0.21926128,0.29997313,0.05450456,0.06815281,0.00116466,138.75245633,-23.88760187,-52.82925602,-23.88760187,283.08505070,35.57463204,-52.82925602,35.57463204,222.86861591,15.69180507,1.58759776,-4.14383955,1.58759776,1.09392489,-4.96337875,-4.14383955,-4.96337875,24.52597468
0.56725155,0.21994820,0.29998461,0.05332531,0.06924257,0.00113155,138.52553818,-23.66926943,-52.76651979,-23.66926943,283.09050694,35.78839008,-52.76651979,35.78839008,222.42708863,15.96000442,1.62886370,-4.14239221,1.62886370,1.13033689,-5.04132494,-4.14239221,-5.04132494,24.46910992
0.56777881,0.22064613,0.29999576,0.05211095,0.07035128,0.00109808,138.30728394,-23.45317726,-52.70455901,-23.45317726,283.09479530,36.00156282,-52.70455901,36.00156282,221.98600302,16.22392717,1.66986303,-4.13991464,1.66986303,1.16769524,-5.12053842,-4.13991464,-5.12053842,24.42127978
0.56829377,0.22135523,0.30000657,0.05086653,0.07147553,0.00106423,138.09760521,-23.23944277,-52.64344014,-23.23944277,283.09795840,36.21428317,-52.64344014,36.21428317,221.54559911,16.48340860,1.71056318,-4.13643610,1.71056318,1.20601577,-5.20105201,-4.13643610,-5.20105201,24.38259535
0.56879614,0.22207564,0.30001705,0.04959707,0.07261203,0.00102999,137.89641287,-23.02817974,-52.58322766,-23.02817974,283.10003921,36.42668361,-52.58322766,36.42668361,221.10611701,16.73829065,1.75093254,-4.13198542,1.75093254,1.24531437,-5.28289809,-4.13198542,-5.28289809,24.35316610
0.56928571,0.22280747,0.30002717,0.04830747,0.07375755,0.00099535,137.70361710,-22.81949824,-52.52398397,-22.81949824,283.10108074,36.63889584,-52.52398397,36.63889584,220.66779657,16.98842187,1.79094047,-4.12659097,1.79094047,1.28560700,-5.36610850,-4.12659097,-5.36610850,24.33309964
0.56976229,0.22355079,0.30003695,0.04700257,0.07490901,0.00096030,137.51912738,-22.61350459,-52.46576945,-22.61350459,283.10112565,36.85105052,-52.46576945,36.85105052,220.23087696,17.23365751,1.83055732,-4.12028065,1.83055732,1.32690964,-5.45071448,-4.12028065,-5.45071448,24.32250163
0.57022576,0.22430565,0.30004638,0.04568709,0.07606342,0.00092481,137.34285250,-22.41030128,-52.40864235,-22.41030128,283.10021595,37.06327686,-52.40864235,37.06327686,219.79559642,17.47385948,1.86975445,-4.11308190,1.86975445,1.36923823,-5.53674656,-4.11308190,-5.53674656,24.32147552
0.57067603,0.22507206,0.30005545,0.04436565,0.07721794,0.00088887,137.17470055,-22.20998689,-52.35265881,-22.20998689,283.09839268,37.27570233,-52.35265881,37.27570233,219.36219181,17.70889638,1.90850424,-4.10502162,1.90850424,1.41260868,-5.62423453,-4.10502162,-5.62423453,24.33012234
0.57111307,0.22585001,0.30006416,0.04304274,0.07836985,0.00085246,137.01457891,-22.01265610,-52.29787284,-22.01265610,283.09569552,37.48845237,-52.29787284,37.48845237,218.93089834,17.93864344,1.94678012,-4.09612626,1.94678012,1.45703683,-5.71320726,-4.09612626,-5.71320726,24.34854048
0.57153689,0.22663946,0.30007250,0.04172270,0.07951655,0.00081559,136.86239429,-21.81839956,-52.24433631,-21.81839956,283.09216249,37.70164999,-52.24433631,37.70164999,218.50194917,18.16298253,1.98455657,-4.08642172,1.98455657,1.50253836,-5.80369270,-4.08642172,-5.80369270,24.37682538
0.57194753,0.22744034,0.30008047,0.04040974,0.08065561,0.00077822,136.71805268,-21.62730390,-52.19209889,-21.62730390,283.08782966,37.91541555,-52.19209889,37.91541555,218.07557513,18.38180214,2.02180911,-4.07593340,2.02180911,1.54912879,-5.89571773,-4.07593340,-5.89571773,24.41506927
0.57234508,0.22825257,0.30008806,0.03910790,0.08178475,0.00074036,136.58145939,-21.43945164,-52.14120808,-21.43945164,283.08273076,38.12986636,-52.14120808,38.12986636,217.65200431,18.59499728,2.05851436,-4.06468616,2.05851436,1.59682345,-5.98930809,-4.06468616,-5.98930809,24.46336084
0.57272968,0.22907603,0.30009528,0.03782106,0.08290182,0.00070201,136.45251900,-21.25492118,-52.09170916,-21.25492118,283.07689692,38.34511645,-52.09170916,38.34511645,217.23146182,18.80246947,2.09464996,-4.05270435,2.09464996,1.64563737,-6.08448827,-4.05270435,-6.08448827,24.52178489
0.57310150,0.22991061,0.30010210,0.03655291,0.08400486,0.00066316,136.33113540,-21.07378673,-52.04364522,-21.07378673,283.07035633,38.56127622,-52.04364522,38.56127622,216.81416940,19.00412664,2.13019467,-4.04001180,2.13019467,1.69558529,-6.18128143,-4.04001180,-6.18128143,24.59042199
0.57346074,0.23075613,0.30010854,0.03530696,0.08509204,0.00062381,136.21721178,-20.89611829,-51.99705710,-20.89611829,283.06313397,38.77845216,-51.99705710,38.77845216,216.40034514,19.19988310,2.16512826,-4.02663177,2.16512826,1.74668157,-6.27970926,-4.02663177,-6.27970926,24.66934808
0.57380764,0.23161245,0.30011458,0.03408654,0.08616172,0.00058399,136.11065057,-20.72198161,-51.95198343,-20.72198161,283.05525129,38.99674658,-51.95198343,38.99674658,215.99020315,19.38965943,2.19943160,-4.01258703,2.19943160,1.79894017,-6.37979192,-4.01258703,-6.37979192,24.75863407
0.57414247,0.23247937,0.30012022,0.03289477,0.08721241,0.00054369,136.01135352,-20.55143816,-51.90846057,-20.55143816,283.04672596,39.21625731,-51.90846057,39.21625731,215.58395327,19.57338240,2.23308661,-3.99789979,2.23308661,1.85237454,-6.48154793,-3.99789979,-6.48154793,24.85834541
0.57446554,0.23335669,0.30012545,0.03173455,0.08824281,0.00050294,135.91922164,-20.38454510,-51.86652266,-20.38454510,283.03757157,39.43707747,-51.86652266,39.43707747,215.18180080,19.75098488,2.26607623,-3.98259175,2.26607623,1.90699763,-6.58499401,-3.98259175,-6.58499401,24.96854166
0.57477716,0.23424422,0.30013028,0.03060859,0.08925178,0.00046176,135.83415520,-20.22135526,-51.82620157,-20.22135526,283.02779738,39.65929517,-51.82620157,39.65929517,214.78394619,19.92240575,2.29838449,-3.96668408,2.29838449,1.96282176,-6.69014505,-3.96668408,-6.69014505,25.08927603
0.57507771,0.23514173,0.30013469,0.02951937,0.09023834,0.00042018,135.75605377,-20.06191712,-51.78752695,-20.06191712,283.01740811,39.88299328,-51.78752695,39.88299328,214.39058477,20.08758975,2.32999639,-3.95019742,2.32999639,2.01985860,-6.79701396,-3.95019742,-6.79701396,25.22059486
0.57536755,0.23604899,0.30013868,0.02846915,0.09120170,0.00037823,135.68481617,-19.90627478,-51.75052618,-19.90627478,283.00640363,40.10824921,-51.75052618,40.10824921,214.00190648,20.24648745,2.36089799,-3.93315190,2.36089799,2.07811911,-6.90561155,-3.93315190,-6.90561155,25.36253717
0.57564709,0.23696576,0.30014225,0.02745995,0.09214122,0.00033594,135.62034048,-19.75446796,-51.71522440,-19.75446796,282.99477883,40.33513465,-51.71522440,40.33513465,213.61809568,20.39905504,2.39107634,-3.91556715,2.39107634,2.13761344,-7.01594644,-3.91556715,-7.01594644,25.51513415
0.57591675,0.23789181,0.30014540,0.02649359,0.09305644,0.00029335,135.56252407,-19.60653201,-51.68164453,-19.60653201,282.98252333,40.56371540,-51.68164453,40.56371540,213.23933081,20.54525428,2.42051945,-3.89746227,2.42051945,2.19835089,-7.12802495,-3.89746227,-7.12802495,25.67840859
0.57617696,0.23882689,0.30014812,0.02557163,0.09394705,0.00025051,135.51126359,-19.46249786,-51.64980724,-19.46249786,282.96962137,40.79405111,-51.64980724,40.79405111,212.86578425,20.68505235,2.44921633,-3.87885587,2.44921633,2.26033984,-7.24185097,-3.87885587,-7.24185097,25.85237438
0.57642818,0.23977075,0.30015041,0.02469541,0.09481291,0.00020746,135.46645495,-19.32239205,-51.61973100,-19.32239205,282.95605156,41.02619515,-51.61973100,41.02619515,212.49762205,20.81842171,2.47715694,-3.85976607,2.47715694,2.32358766,-7.35742589,-3.85976607,-7.35742589,26.03703597
0.57667087,0.24072315,0.30015227,0.02386604,0.09565404,0.00016424,135.42799336,-19.18623676,-51.59143207,-19.18623676,282.94178677,41.26019442,-51.59143207,41.26019442,212.13500376,20.94534000,2.50433214,-3.84021052,2.50433214,2.38810067,-7.47474844,-3.84021052,-7.47474844,26.23238779
0.57690550,0.24168384,0.30015369,0.02308438,0.09647058,0.00012092,135.39577332,-19.05404974,-51.56492451,-19.05404974,282.92679397,41.49608918,-51.56492451,41.49608918,211.77808221,21.06578986,2.53073375,-3.82020635,2.53073375,2.45388404,-7.59381459,-3.82020635,-7.59381459,26.43841369
