x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.55224013,0.20642949,0.29914688,0.05606519,0.08395245,0.00081938,192.01972250,22.24162680,-16.13750752,22.24162680,156.68640560,36.67897161,-16.13750752,36.67897161,183.45101926,0.44386787,-2.43197408,-2.58443776,-2.43197408,18.58636473,25.33903996,-2.58443776,25.33903996,56.31839345
0.55229618,0.20651346,0.29914769,0.05602876,0.08398934,0.00081732,191.95570172,22.31294358,-16.14604816,22.31294358,156.62552451,36.66043563,-16.14604816,36.66043563,183.42243666,0.44133930,-2.43618374,-2.57429310,-2.43618374,18.77040859,25.46344829,-2.57429310,25.46344829,56.29538504
0.55235219,0.20659747,0.29914851,0.05599213,0.08402567,0.00081520,191.89153877,22.38431271,-16.15460582,22.38431271,156.56459905,36.64188485,-16.15460582,36.64188485,183.39372497,0.43880427,-2.44025362,-2.56410574,-2.44025362,18.95519270,25.58758335,-2.56410574,25.58758335,56.27281050
0.55240816,0.20668151,0.29914932,0.05595529,0.08406142,0.00081301,191.82723415,22.45573374,-16.16318047,22.45573374,156.50362973,36.62331942,-16.16318047,36.62331942,183.36488441,0.43626292,-2.44418290,-2.55387581,-2.44418290,19.14071204,25.71144291,-2.55387581,25.71144291,56.25066961
0.55246410,0.20676559,0.29915014,0.05591826,0.08409658,0.00081076,191.76278834,22.52720624,-16.17177208,22.52720624,156.44261704,36.60473952,-16.17177208,36.60473952,183.33591519,0.43371540,-2.44797076,-2.54360340,-2.44797076,19.32696155,25.83502473,-2.54360340,25.83502473,56.22896211
0.55252000,0.20684971,0.29915095,0.05588103,0.08413114,0.00080844,191.69820182,22.59872979,-16.18038062,22.59872979,156.38156148,36.58614532,-16.18038062,36.58614532,183.30681752,0.43116186,-2.45161637,-2.53328862,-2.45161637,19.51393616,25.95832659,-2.53328862,25.95832659,56.20768775
0.55257586,0.20693386,0.29915175,0.05584360,0.08416508,0.00080607,191.63347509,22.67030394,-16.18900605,22.67030394,156.32046353,36.56753697,-16.18900605,36.56753697,183.27759162,0.42860244,-2.45511893,-2.52293159,-2.45511893,19.70163081,26.08134626,-2.52293159,26.08134626,56.18684627
0.55263168,0.20701804,0.29915256,0.05580598,0.08419839,0.00080363,191.56860864,22.74192827,-16.19764834,22.74192827,156.25932369,36.54891464,-16.19764834,36.54891464,183.24823769,0.42603728,-2.45847761,-2.51253239,-2.45847761,19.89004045,26.20408151,-2.51253239,26.20408151,56.16643743
0.55268747,0.20710225,0.29915336,0.05576817,0.08423106,0.00080113,191.50360294,22.81360234,-16.20630747,22.81360234,156.19814245,36.53027849,-16.20630747,36.53027849,183.21875596,0.42346654,-2.46169160,-2.50209115,-2.46169160,20.07916001,26.32653011,-2.50209115,26.32653011,56.14646097
0.55274322,0.20718650,0.29915416,0.05573017,0.08426308,0.00079858,191.43845850,22.88532573,-16.21498338,22.88532573,156.13692032,36.51162870,-16.21498338,36.51162870,183.18914663,0.42089034,-2.46476007,-2.49160797,-2.46476007,20.26898442,26.44868984,-2.49160797,26.44868984,56.12691663
0.55279893,0.20727078,0.29915496,0.05569198,0.08429442,0.00079596,191.37317580,22.95709799,-16.22367606,22.95709799,156.07565777,36.49296543,-16.22367606,36.49296543,183.15940991,0.41830884,-2.46768221,-2.48108295,-2.46768221,20.45950863,26.57055847,-2.48108295,26.57055847,56.10780417
0.55285460,0.20735509,0.29915575,0.05565360,0.08432509,0.00079328,191.30775532,23.02891869,-16.23238548,23.02891869,156.01435531,36.47428884,-16.23238548,36.47428884,183.12954603,0.41572219,-2.47045719,-2.47051620,-2.47045719,20.65072758,26.69213376,-2.47051620,26.69213376,56.08912332
0.55291024,0.20743943,0.29915654,0.05561505,0.08435506,0.00079055,191.24219757,23.10078740,-16.24111159,23.10078740,155.95301343,36.45559909,-16.24111159,36.45559909,183.09955520,0.41313052,-2.47308421,-2.45990782,-2.47308421,20.84263615,26.81341352,-2.45990782,26.81341352,56.07087381
0.55296583,0.20752380,0.29915733,0.05557631,0.08438433,0.00078776,191.17650305,23.17270368,-16.24985436,23.17270368,155.89163265,36.43689636,-16.24985436,36.43689636,183.06943765,0.41053400,-2.47556246,-2.44925794,-2.47556246,21.03522911,26.93439558,-2.44925794,26.93439558,56.05305529
0.55302139,0.20760820,0.29915812,0.05553739,0.08441288,0.00078492,191.11067229,23.24466707,-16.25861375,23.24466707,155.83021348,36.41818081,-16.25861375,36.41818081,183.03919363,0.40793277,-2.47789114,-2.43856664,-2.47789114,21.22850115,27.05507782,-2.43856664,27.05507782,56.03566738
0.55307691,0.20769262,0.29915890,0.05549829,0.08444070,0.00078201,191.04470581,23.31667713,-16.26738973,23.31667713,155.76875643,36.39945259,-16.26738973,36.39945259,183.00882337,0.40532700,-2.48006946,-2.42783403,-2.48006946,21.42244698,27.17545810,-2.42783403,27.17545810,56.01870971
0.55313239,0.20777708,0.29915968,0.05545903,0.08446778,0.00077906,190.97860413,23.38873342,-16.27618226,23.38873342,155.70726202,36.38071188,-16.27618226,36.38071188,182.97832712,0.40271685,-2.48209663,-2.41706022,-2.48209663,21.61706131,27.29553431,-2.41706022,27.29553431,56.00218189
0.55318783,0.20786156,0.29916046,0.05541959,0.08449411,0.00077605,190.91236777,23.46083549,-16.28499130,23.46083549,155.64573077,36.36195884,-16.28499130,36.36195884,182.94770513,0.40010245,-2.48397183,-2.40624532,-2.48397183,21.81233883,27.41530429,-2.40624532,27.41530429,55.98608355
0.55324323,0.20794607,0.29916124,0.05537998,0.08451967,0.00077299,190.84599725,23.53298289,-16.29381682,23.53298289,155.58416319,36.34319364,-16.29381682,36.34319364,182.91695762,0.39748398,-2.48569428,-2.39538944,-2.48569428,22.00827426,27.53476592,-2.39538944,27.53476592,55.97041431
0.55329859,0.20803060,0.29916201,0.05534021,0.08454446,0.00076988,190.77949309,23.60517518,-16.30265877,23.60517518,155.52255980,36.32441643,-16.30265877,36.32441643,182.88608484,0.39486159,-2.48726317,-2.38449267,-2.48726317,22.20486229,27.65391708,-2.38449267,27.65391708,55.95517380
0.55335391,0.20811515,0.29916278,0.05530028,0.08456846,0.00076671,190.71285581,23.67741190,-16.31151713,23.67741190,155.46092111,36.30562739,-16.31151713,36.30562739,182.85508704,0.39223544,-2.48867772,-2.37355512,-2.48867772,22.40209765,27.77275562,-2.37355512,27.77275562,55.94036164
0.55340919,0.20819973,0.29916354,0.05526019,0.08459165,0.00076350,190.64608594,23.74969262,-16.32039185,23.74969262,155.39924763,36.28682667,-16.32039185,36.28682667,182.82396444,0.38960568,-2.48993712,-2.36257690,-2.48993712,22.59997502,27.89127942,-2.36257690,27.89127942,55.92597745
0.55346443,0.20828434,0.29916430,0.05521993,0.08461404,0.00076023,190.57918399,23.82201687,-16.32928289,23.82201687,155.33753989,36.26801445,-16.32928289,36.26801445,182.79271731,0.38697246,-2.49104058,-2.35155812,-2.49104058,22.79848909,28.00948636,-2.35155812,28.00948636,55.91202084
0.55351963,0.20836896,0.29916506,0.05517953,0.08463560,0.00075692,190.51215052,23.89438422,-16.33819022,23.89438422,155.27579842,36.24919088,-16.33819022,36.24919088,182.76134590,0.38433596,-2.49198733,-2.34049887,-2.49198733,22.99763440,28.12737439,-2.34049887,28.12737439,55.89849135
0.55357479,0.20845361,0.29916582,0.05513897,0.08465632,0.00075356,190.44498608,23.96679419,-16.34711379,23.96679419,155.21402375,36.23035614,-16.34711379,36.23035614,182.72985048,0.38169634,-2.49277658,-2.32939927,-2.49277658,23.19740547,28.24494148,-2.32939927,28.24494148,55.88538850
0.55362991,0.20853828,0.29916657,0.05509827,0.08467621,0.00075015,190.37769122,24.03924633,-16.35605355,24.03924633,155.15221642,36.21151037,-16.35605355,36.21151037,182.69823131,0.37905377,-2.49340757,-2.31825942,-2.49340757,23.39779681,28.36218558,-2.31825942,28.36218558,55.87271180
0.55368498,0.20862296,0.29916732,0.05505742,0.08469523,0.00074670,190.31026649,24.11174017,-16.36500948,24.11174017,155.09037695,36.19265376,-16.36500948,36.19265376,182.66648867,0.37640842,-2.49387951,-2.30707942,-2.49387951,23.59880296,28.47910466,-2.30707942,28.47910466,55.86046079
0.55374002,0.20870767,0.29916806,0.05501643,0.08471339,0.00074320,190.24271245,24.18427526,-16.37398153,24.18427526,155.02850589,36.17378646,-16.37398153,36.17378646,182.63462282,0.37376046,-2.49419164,-2.29585938,-2.49419164,23.80041841,28.59569668,-2.29585938,28.59569668,55.84863499
0.55379502,0.20879239,0.29916880,0.05497530,0.08473068,0.00073965,190.17502965,24.25685115,-16.38296965,24.25685115,154.96660377,36.15490863,-16.38296965,36.15490863,182.60263402,0.37111005,-2.49434319,-2.28459941,-2.49434319,24.00263770,28.71195962,-2.28459941,28.71195962,55.83723390
0.55384997,0.20887713,0.29916954,0.05493404,0.08474707,0.00073607,190.10721863,24.32946736,-16.39197380,24.32946736,154.90467112,36.13602044,-16.39197380,36.13602044,182.57052255,0.36845736,-2.49433337,-2.27329960,-2.49433337,24.20545533,28.82789143,-2.27329960,28.82789143,55.82625706
0.55390488,0.20896188,0.29917027,0.05489264,0.08476257,0.00073244,190.03927996,24.40212343,-16.40099394,24.40212343,154.84270847,36.11712205,-16.40099394,36.11712205,182.53828868,0.36580256,-2.49416142,-2.26196007,-2.49416142,24.40886583,28.94349007,-2.26196007,28.94349007,55.81570400
0.55395976,0.20904665,0.29917101,0.05485112,0.08477716,0.00072876,189.97121418,24.47481892,-16.41003003,24.47481892,154.78071637,36.09821363,-16.41003003,36.09821363,182.50593267,0.36314582,-2.49382656,-2.25058092,-2.49382656,24.61286371,29.05875352,-2.25058092,29.05875352,55.80557421
0.55401459,0.20913143,0.29917173,0.05480947,0.08479083,0.00072505,189.90302185,24.54755336,-16.41908203,24.54755336,154.71869535,36.07929534,-16.41908203,36.07929534,182.47345479,0.36048730,-2.49332802,-2.23916226,-2.49332802,24.81744346,29.17367975,-2.23916226,29.17367975,55.79586723
0.55406938,0.20921623,0.29917246,0.05476770,0.08480357,0.00072130,189.83470355,24.62032627,-16.42814989,24.62032627,154.65664595,36.06036735,-16.42814989,36.06036735,182.44085533,0.35782719,-2.49266505,-2.22770418,-2.49266505,25.02259949,29.28826681,-2.22770418,29.28826681,55.78658250
0.55412412,0.20930104,0.29917318,0.05472582,0.08481538,0.00071750,189.76625986,24.69313720,-16.43723357,24.69313720,154.59456872,36.04142981,-16.43723357,36.04142981,182.40813458,0.35516567,-2.49183689,-2.21620679,-2.49183689,25.22832617,29.40251274,-2.21620679,29.40251274,55.77771946
0.55417883,0.20938586,0.29917389,0.05468381,0.08482624,0.00071367,189.69769137,24.76598565,-16.44633301,24.76598565,154.53246423,36.02248290,-16.44633301,36.02248290,182.37529284,0.35250290,-2.49084281,-2.20467020,-2.49084281,25.43461787,29.51641562,-2.20467020,29.51641562,55.76927756
0.55423349,0.20947069,0.29917460,0.05464170,0.08483614,0.00070980,189.62899866,24.83887117,-16.45544817,24.83887117,154.47033301,36.00352676,-16.45544817,36.00352676,182.34233039,0.34983909,-2.48968205,-2.19309451,-2.48968205,25.64146897,29.62997349,-2.19309451,29.62997349,55.76125623
0.55428811,0.20955553,0.29917531,0.05459948,0.08484507,0.00070590,189.56018230,24.91179328,-16.46457901,24.91179328,154.40817561,35.98456158,-16.46457901,35.98456158,182.30924754,0.34717439,-2.48835386,-2.18147983,-2.48835386,25.84887385,29.74318442,-2.18147983,29.74318442,55.75365492
0.55434269,0.20964038,0.29917601,0.05455716,0.08485303,0.00070195,189.49124289,24.98475152,-16.47372548,24.98475152,154.34599260,35.96558750,-16.47372548,35.96558750,182.27604456,0.34450901,-2.48685749,-2.16982626,-2.48685749,26.05682687,29.85604647,-2.16982626,29.85604647,55.74647307
0.55439722,0.20972524,0.29917671,0.05451474,0.08486001,0.00069798,189.42218101,25.05774540,-16.48288753,25.05774540,154.28378451,35.94660470,-16.48288753,35.94660470,182.24272176,0.34184310,-2.48519221,-2.15813390,-2.48519221,26.26532242,29.96855770,-2.15813390,29.96855770,55.73971012
0.55445172,0.20981010,0.29917741,0.05447222,0.08486599,0.00069396,189.35299723,25.13077445,-16.49206512,25.13077445,154.22155191,35.92761333,-16.49206512,35.92761333,182.20927943,0.33917686,-2.48335724,-2.14640286,-2.48335724,26.47435486,30.08071615,-2.14640286,30.08071615,55.73336551
0.55450617,0.20989497,0.29917810,0.05442962,0.08487097,0.00068992,189.28369215,25.20383821,-16.50125819,25.20383821,154.15929533,35.90861357,-16.50125819,35.90861357,182.17571786,0.33651047,-2.48135186,-2.13463325,-2.48135186,26.68391858,30.19251990,-2.13463325,30.19251990,55.72743869
0.55456058,0.20997985,0.29917879,0.05438692,0.08487493,0.00068584,189.21426634,25.27693620,-16.51046671,25.27693620,154.09701533,35.88960556,-16.51046671,35.88960556,182.14203734,0.33384410,-2.47917531,-2.12282516,-2.47917531,26.89400793,30.30396701,-2.12282516,30.30396701,55.72192908
0.55461494,0.21006472,0.29917947,0.05434414,0.08487788,0.00068173,189.14472043,25.35006795,-16.51969063,25.35006795,154.03471248,35.87058949,-16.51969063,35.87058949,182.10823819,0.33117795,-2.47682686,-2.11097870,-2.47682686,27.10461720,30.41505562,-2.11097870,30.41505562,55.71683608
0.55466927,0.21014960,0.29918015,0.05430128,0.08487980,0.00067759,189.07505501,25.42323296,-16.52892988,25.42323296,153.97238733,35.85156550,-16.52892988,35.85156550,182.07432072,0.32851221,-2.47430580,-2.09909398,-2.47430580,27.31574068,30.52578388,-2.09909398,30.52578388,55.71215907
0.55472355,0.21023448,0.29918083,0.05425834,0.08488069,0.00067342,189.00527070,25.49643075,-16.53818442,25.49643075,153.91004045,35.83253376,-16.53818442,35.83253376,182.04028525,0.32584706,-2.47161141,-2.08717109,-2.47161141,27.52737264,30.63614995,-2.08717109,30.63614995,55.70789743
0.55477778,0.21031936,0.29918150,0.05421533,0.08488053,0.00066922,188.93536812,25.56966084,-16.54745421,25.56966084,153.84767241,35.81349444,-16.54745421,35.81349444,182.00613209,0.32318272,-2.46874295,-2.07521015,-2.46874295,27.73950736,30.74615197,-2.07521015,30.74615197,55.70405056
0.55483198,0.21040424,0.29918217,0.05417226,0.08487932,0.00066500,188.86534787,25.64292275,-16.55673918,25.64292275,153.78528377,35.79444769,-16.55673918,35.79444769,181.97186156,0.32051935,-2.46569972,-2.06321126,-2.46569972,27.95213912,30.85578809,-2.06321126,30.85578809,55.70061782
0.55488613,0.21048912,0.29918283,0.05412912,0.08487705,0.00066074,188.79521057,25.71621600,-16.56603929,25.71621600,153.72287509,35.77539368,-16.56603929,35.77539368,181.93747398,0.31785717,-2.46248098,-2.05117452,-2.46248098,28.16526219,30.96505646,-2.05117452,30.96505646,55.69759861
0.55494023,0.21057400,0.29918349,0.05408592,0.08487372,0.00065646,188.72495683,25.78954009,-16.57535449,25.78954009,153.66044693,35.75633257,-16.57535449,35.75633257,181.90296966,0.31519636,-2.45908602,-2.03910003,-2.45908602,28.37887085,31.07395524,-2.03910003,31.07395524,55.69499231
0.55499430,0.21065887,0.29918414,0.05404267,0.08486931,0.00065215,188.65458726,25.86289456,-16.58468473,25.86289456,153.59799987,35.73726453,-16.58468473,35.73726453,181.86834891,0.31253711,-2.45551412,-2.02698790,-2.45551412,28.59295938,31.18248258,-2.02698790,31.18248258,55.69279829
0.55504832,0.21074373,0.29918479,0.05399936,0.08486382,0.00064782,188.58410248,25.93627891,-16.59402995,25.93627891,153.53553446,35.71818972,-16.59402995,35.71818972,181.83361206,0.30987962,-2.45176455,-2.01483823,-2.45176455,28.80752206,31.29063663,-2.01483823,31.29063663,55.69101596
0.55510230,0.21082859,0.29918544,0.05395601,0.08485725,0.00064347,188.51350309,26.00969266,-16.60339010,26.00969266,153.47305126,35.69910830,-16.60339010,35.69910830,181.79875942,0.30722408,-2.44783659,-2.00265113,-2.44783659,29.02255315,31.39841554,-2.00265113,31.39841554,55.68964467
0.55515623,0.21091345,0.29918608,0.05391261,0.08484958,0.00063909,188.44278975,26.08313532,-16.61276514,26.08313532,153.41055086,35.68002042,-16.61276514,35.68002042,181.76379132,0.30457069,-2.44372955,-1.99042669,-2.44372955,29.23804690,31.50581756,-1.99042669,31.50581756,55.68868379
0.55521012,0.21099829,0.29918672,0.05386918,0.08484080,0.00063469,188.37196308,26.15660640,-16.62215500,26.15660640,153.34803383,35.66092627,-16.62215500,35.66092627,181.72870811,0.30191966,-2.43944274,-1.97816503,-2.43944274,29.45399752,31.61284092,-1.97816503,31.61284092,55.68813266
0.55526397,0.21108313,0.29918735,0.05382571,0.08483092,0.00063027,188.30102373,26.23010540,-16.63155963,26.23010540,153.28550073,35.64182599,-16.63155963,35.64182599,181.69351011,0.29927119,-2.43497546,-1.96586625,-2.43497546,29.67039924,31.71948386,-1.96586625,31.71948386,55.68799063
0.55531777,0.21116795,0.29918798,0.05378221,0.08481993,0.00062583,188.22997234,26.30363182,-16.64097897,26.30363182,153.22295216,35.62271975,-16.64097897,35.62271975,181.65819767,0.29662550,-2.43032702,-1.95353045,-2.43032702,29.88724628,31.82574462,-1.95353045,31.82574462,55.68825704
0.55537153,0.21125277,0.29918860,0.05373869,0.08480782,0.00062137,188.15880955,26.37718518,-16.65041297,26.37718518,153.16038867,35.60360771,-16.65041297,35.60360771,181.62277113,0.29398277,-2.42549672,-1.94115773,-2.42549672,30.10453288,31.93162145,-1.94115773,31.93162145,55.68893125
0.55542525,0.21133757,0.29918922,0.05369515,0.08479458,0.00061689,188.08753600,26.45076498,-16.65986158,26.45076498,153.09781084,35.58449003,-16.65986158,35.58449003,181.58723082,0.29134323,-2.42048388,-1.92874820,-2.42048388,30.32225326,32.03711258,-1.92874820,32.03711258,55.69001259
0.55547892,0.21142236,0.29918983,0.05365159,0.08478022,0.00061239,188.01615232,26.52437073,-16.66932473,26.52437073,153.03521925,35.56536688,-16.66932473,35.56536688,181.55157707,0.28870707,-2.41528779,-1.91630197,-2.41528779,30.54040163,32.14221625,-1.91630197,32.14221625,55.69150042
0.55553255,0.21150713,0.29919044,0.05360801,0.08476471,0.00060788,187.94465917,26.59800193,-16.67880238,26.59800193,152.97261448,35.54623842,-16.67880238,35.54623842,181.51581024,0.28607450,-2.40990777,-1.90381912,-2.40990777,30.75897224,32.24693071,-1.90381912,32.24693071,55.69339409
0.55558614,0.21159189,0.29919105,0.05356443,0.08474807,0.00060335,187.87305718,26.67165810,-16.68829447,26.67165810,152.90999709,35.52710480,-16.68829447,35.52710480,181.47993064,0.28344572,-2.40434313,-1.89129978,-2.40434313,30.97795929,32.35125421,-1.89129978,32.35125421,55.69569293
0.55563968,0.21167663,0.29919165,0.05352085,0.08473027,0.00059880,187.80134699,26.74533872,-16.69780093,26.74533872,152.84736766,35.50796620,-16.69780093,35.50796620,181.44393863,0.28082095,-2.39859317,-1.87874404,-2.39859317,31.19735703,32.45518498,-1.87874404,32.45518498,55.69839630
0.55569318,0.21176135,0.29919225,0.05347726,0.08471132,0.00059425,187.72952927,26.81904332,-16.70732173,26.81904332,152.78472678,35.48882277,-16.70732173,35.48882277,181.40783456,0.27820040,-2.39265723,-1.86615200,-2.39265723,31.41715965,32.55872135,-1.86615200,32.55872135,55.70150353
0.55574664,0.21184605,0.29919284,0.05343368,0.08469122,0.00058967,187.65760468,26.89277137,-16.71685678,26.89277137,152.72207503,35.46967468,-16.71685678,35.46967468,181.37161879,0.27558428,-2.38653465,-1.85352378,-2.38653465,31.63736139,32.66186165,-1.85352378,32.66186165,55.70501395
0.55580005,0.21193073,0.29919343,0.05339011,0.08466995,0.00058509,187.58557390,26.96652238,-16.72640604,26.96652238,152.65941298,35.45052209,-16.72640604,35.45052209,181.33529166,0.27297281,-2.38022475,-1.84085947,-2.38022475,31.85795645,32.76460420,-1.84085947,32.76460420,55.70892690
0.55585342,0.21201539,0.29919401,0.05334656,0.08464752,0.00058049,187.51343759,27.04029585,-16.73596945,27.04029585,152.59674122,35.43136515,-16.73596945,35.43136515,181.29885355,0.27036622,-2.37372689,-1.82815917,-2.37372689,32.07893906,32.86694734,-1.82815917,32.86694734,55.71324169
0.55590674,0.21210002,0.29919459,0.05330302,0.08462392,0.00057589,187.44119641,27.11409126,-16.74554694,27.11409126,152.53406033,35.41220404,-16.74554694,35.41220404,181.26230480,0.26776472,-2.36704040,-1.81542300,-2.36704040,32.30030343,32.96888939,-1.81542300,32.96888939,55.71795768
0.55596002,0.21218463,0.29919516,0.05325951,0.08459914,0.00057127,187.36885104,27.18790813,-16.75513846,27.18790813,152.47137090,35.39303891,-16.75513846,35.39303891,181.22564578,0.26516853,-2.36016461,-1.80265105,-2.36016461,32.52204378,33.07042868,-1.80265105,33.07042868,55.72307418
0.55601326,0.21226922,0.29919573,0.05321603,0.08457318,0.00056664,187.29640214,27.26174594,-16.76474395,27.26174594,152.40867350,35.37386993,-16.76474395,35.37386993,181.18887684,0.26257786,-2.35309886,-1.78984343,-2.35309886,32.74415433,33.17156354,-1.78984343,33.17156354,55.72859054
0.55606646,0.21235378,0.29919630,0.05317257,0.08454605,0.00056201,187.22385038,27.33560419,-16.77436334,27.33560419,152.34596872,35.35469725,-16.77436334,35.35469725,181.15199833,0.25999294,-2.34584249,-1.77700024,-2.34584249,32.96662928,33.27229230,-1.77700024,33.27229230,55.73450608
0.55611961,0.21243831,0.29919686,0.05312916,0.08451772,0.00055737,187.15119642,27.40948239,-16.78399658,27.40948239,152.28325715,35.33552104,-16.78399658,35.33552104,181.11501063,0.25741398,-2.33839484,-1.76412159,-2.33839484,33.18946286,33.37261329,-1.76412159,33.37261329,55.74082014
0.55617271,0.21252282,0.29919741,0.05308578,0.08448821,0.00055272,187.07844094,27.48338001,-16.79364361,27.48338001,152.22053936,35.31634146,-16.79364361,35.31634146,181.07791408,0.25484121,-2.33075525,-1.75120757,-2.33075525,33.41264929,33.47252485,-1.75120757,33.47252485,55.74753204
0.55622578,0.21260729,0.29919796,0.05304245,0.08445750,0.00054807,187.00558463,27.55729657,-16.80330437,27.55729657,152.15781593,35.29715867,-16.80330437,35.29715867,181.04070906,0.25227485,-2.32292308,-1.73825830,-2.32292308,33.63618282,33.57202537,-1.73825830,33.57202537,55.75464113
0.55627880,0.21269173,0.29919851,0.05299917,0.08442560,0.00054341,186.93262817,27.63123153,-16.81297879,27.63123153,152.09508747,35.27797283,-16.81297879,35.27797283,181.00339594,0.24971513,-2.31489771,-1.72527388,-2.31489771,33.86005770,33.67111328,-1.72527388,33.67111328,55.76214675
0.55633178,0.21277614,0.29919905,0.05295595,0.08439249,0.00053874,186.85957227,27.70518440,-16.82266681,27.70518440,152.03235455,35.25878411,-16.82266681,35.25878411,180.96597511,0.24716229,-2.30667850,-1.71225440,-2.30667850,34.08426817,33.76978699,-1.71225440,33.76978699,55.77004823
0.55638471,0.21286052,0.29919958,0.05291279,0.08435819,0.00053408,186.78641761,27.77915466,-16.83236836,27.77915466,151.96961776,35.23959267,-16.83236836,35.23959267,180.92844692,0.24461655,-2.29826482,-1.69919998,-2.29826482,34.30880848,33.86804490,-1.69919998,33.86804490,55.77834490
0.55643760,0.21294486,0.29920012,0.05286968,0.08432269,0.00052941,186.71316488,27.85314179,-16.84208338,27.85314179,151.90687769,35.22039866,-16.84208338,35.22039866,180.89081177,0.24207815,-2.28965604,-1.68611072,-2.28965604,34.53367290,33.96588544,-1.68611072,33.96588544,55.78703612
0.55649045,0.21302916,0.29920064,0.05282665,0.08428598,0.00052474,186.63981479,27.92714530,-16.85181182,27.92714530,151.84413492,35.20120225,-16.85181182,35.20120225,180.85307003,0.23954732,-2.28085154,-1.67298673,-2.28085154,34.75885566,34.06330701,-1.67298673,34.06330701,55.79612121
0.55654326,0.21311343,0.29920116,0.05278369,0.08424806,0.00052007,186.56636801,28.00116466,-16.86155359,28.00116466,151.78139005,35.18200360,-16.86155359,35.18200360,180.81522207,0.23702429,-2.27185067,-1.65982810,-2.27185067,34.98435102,34.16030803,-1.65982810,34.16030803,55.80559952
0.55659602,0.21319766,0.29920168,0.05274081,0.08420893,0.00051540,186.49282525,28.07519936,-16.87130865,28.07519936,151.71864366,35.16280287,-16.87130865,35.16280287,180.77726826,0.23450930,-2.26265282,-1.64663494,-2.26265282,35.21015324,34.25688691,-1.64663494,34.25688691,55.81547037
0.55664874,0.21328184,0.29920220,0.05269801,0.08416859,0.00051073,186.41918719,28.14924889,-16.88107693,28.14924889,151.65589634,35.14360023,-16.88107693,35.14360023,180.73920899,0.23200256,-2.25325735,-1.63340736,-2.25325735,35.43625655,34.35304207,-1.63340736,34.35304207,55.82573312
0.55670141,0.21336599,0.29920270,0.05265529,0.08412703,0.00050606,186.34545453,28.22331275,-16.89085836,28.22331275,151.59314867,35.12439583,-16.89085836,35.12439583,180.70104462,0.22950433,-2.24366363,-1.62014545,-2.24366363,35.66265522,34.44877193,-1.62014545,34.44877193,55.83638711
0.55675405,0.21345010,0.29920321,0.05261267,0.08408426,0.00050140,186.27162799,28.29739040,-16.90065288,28.29739040,151.53040124,35.10518984,-16.90065288,35.10518984,180.66277556,0.22701483,-2.23387107,-1.60684933,-2.23387107,35.88934358,34.54407498,-1.60684933,34.54407498,55.84743168
0.55680664,0.21353416,0.29920371,0.05257014,0.08404028,0.00049673,186.19770829,28.37148134,-16.91046041,28.37148134,151.46765466,35.08598241,-16.91046041,35.08598241,180.62440219,0.22453431,-2.22387907,-1.59351910,-2.22387907,36.11631593,34.63894970,-1.59351910,34.63894970,55.85886622
0.55685919,0.21361818,0.29920420,0.05252771,0.08399508,0.00049208,186.12369612,28.44558505,-16.92028090,28.44558505,151.40490949,35.06677371,-16.92028090,35.06677371,180.58592490,0.22206303,-2.21368702,-1.58015486,-2.21368702,36.34356661,34.73339460,-1.58015486,34.73339460,55.87069007
0.55691169,0.21370215,0.29920469,0.05248539,0.08394866,0.00048742,186.04959223,28.51970099,-16.93011428,28.51970099,151.34216633,35.04756390,-16.93011428,35.04756390,180.54734409,0.21960121,-2.20329434,-1.56675672,-2.20329434,36.57108994,34.82740816,-1.56675672,34.82740816,55.88290262
0.55696416,0.21378608,0.29920518,0.05244317,0.08390102,0.00048278,185.97539731,28.59382867,-16.93996047,28.59382867,151.27942578,35.02835314,-16.93996047,35.02835314,180.50866014,0.21714912,-2.19270042,-1.55332478,-2.19270042,36.79888026,34.92098889,-1.55332478,34.92098889,55.89550321
0.55701658,0.21386995,0.29920566,0.05240107,0.08385216,0.00047813,185.90111209,28.66796754,-16.94981941,28.66796754,151.21668842,35.00914159,-16.94981941,35.00914159,180.46987345,0.21470698,-2.18190467,-1.53985915,-2.18190467,37.02693187,35.01413528,-1.53985915,35.01413528,55.90849122
0.55706896,0.21395378,0.29920613,0.05235909,0.08380209,0.00047350,185.82673728,28.74211711,-16.95969104,28.74211711,151.15395484,34.98992941,-16.95969104,34.98992941,180.43098442,0.21227505,-2.17090650,-1.52635992,-2.17090650,37.25523911,35.10684582,-1.52635992,35.10684582,55.92186600
0.55712130,0.21403756,0.29920660,0.05231722,0.08375080,0.00046887,185.75227360,28.81627685,-16.96957528,28.81627685,151.09122564,34.97071677,-16.96957528,34.97071677,180.39199342,0.20985358,-2.15970531,-1.51282722,-2.15970531,37.48379631,35.19911901,-1.51282722,35.19911901,55.93562693
0.55717360,0.21412128,0.29920707,0.05227548,0.08369828,0.00046426,185.67772177,28.89044623,-16.97947207,28.89044623,151.02850139,34.95150382,-16.97947207,34.95150382,180.35290086,0.20744280,-2.14830049,-1.49926113,-2.14830049,37.71259779,35.29095334,-1.49926113,35.29095334,55.94977337
