x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.43664000,0.04619411,0.29849198,0.10211091,0.16247963,-0.00115587,196.38550648,-8.25353489,-13.13260552,-8.25353489,156.68594238,66.52333609,-13.13260552,66.52333609,141.95910937,15.19380732,25.49964036,9.62127396,25.49964036,141.26420220,31.79242893,9.62127396,31.79242893,20.37293080
0.43674210,0.04635663,0.29849082,0.10209095,0.16256649,-0.00116629,196.39701033,-8.26047656,-13.13135083,-8.26047656,156.68344541,66.55293617,-13.13135083,66.55293617,141.95878601,15.27918255,25.56232596,9.61172434,25.56232596,141.17574574,31.70693267,9.61172434,31.70693267,20.33376120
0.43684418,0.04651924,0.29848965,0.10206992,0.16265294,-0.00117675,196.40853264,-8.26740123,-13.13005833,-8.26740123,156.68098650,66.58251633,-13.13005833,66.58251633,141.95845299,15.36448465,25.62457051,9.60199445,25.62457051,141.08649120,31.62172244,9.60199445,31.62172244,20.29504670
0.43694624,0.04668194,0.29848847,0.10204783,0.16273898,-0.00118725,196.42007358,-8.27430879,-13.12872833,-8.27430879,156.67856570,66.61207658,-13.12872833,66.61207658,141.95810981,15.44971005,25.68637242,9.59208686,25.68637242,140.99643882,31.53680040,9.59208686,31.53680040,20.25678620
0.43704827,0.04684472,0.29848727,0.10202468,0.16282459,-0.00119778,196.43163335,-8.28119913,-13.12736115,-8.28119913,156.67618305,66.64161690,-13.12736115,66.64161690,141.95775592,15.53485517,25.74773010,9.58200409,25.74773010,140.90558885,31.45216868,9.58200409,31.45216868,20.21897855
0.43715029,0.04700759,0.29848607,0.10200046,0.16290976,-0.00120835,196.44321212,-8.28807211,-13.12595711,-8.28807211,156.67383858,66.67113729,-13.12595711,66.67113729,141.95739080,15.61991643,25.80864196,9.57174871,25.80864196,140.81394151,31.36782943,9.57174871,31.36782943,20.18162264
0.43725227,0.04717054,0.29848486,0.10197517,0.16299447,-0.00121896,196.45481008,-8.29492764,-13.12451652,-8.29492764,156.67153233,66.70063775,-13.12451652,66.70063775,141.95701393,15.70489025,25.86910641,9.56132326,25.86910641,140.72149706,31.28378478,9.56132326,31.28378478,20.14471735
0.43735424,0.04733358,0.29848363,0.10194881,0.16307870,-0.00122961,196.46642742,-8.30176558,-13.12303970,-8.30176558,156.66926435,66.73011825,-13.12303970,66.73011825,141.95662478,15.78977306,25.92912186,9.55073029,25.92912186,140.62825572,31.20003688,9.55073029,31.20003688,20.10826155
0.43745617,0.04749670,0.29848240,0.10192139,0.16316245,-0.00124030,196.47806431,-8.30858582,-13.12152698,-8.30858582,156.66703468,66.75957881,-13.12152698,66.75957881,141.95622282,15.87456127,25.98868672,9.53997234,25.98868672,140.53421773,31.11658788,9.53997234,31.11658788,20.07225412
0.43755808,0.04765990,0.29848115,0.10189289,0.16324569,-0.00125103,196.48972094,-8.31538823,-13.11997865,-8.31538823,156.66484335,66.78901941,-13.11997865,66.78901941,141.95580754,15.95925132,26.04779940,9.52905196,26.04779940,140.43938334,31.03343991,9.52905196,31.03343991,20.03669394
0.43765996,0.04782319,0.29847990,0.10186332,0.16332842,-0.00126180,196.50139749,-8.32217271,-13.11839506,-8.32217271,156.66269040,66.81844004,-13.11839506,66.81844004,141.95537840,16.04383962,26.10645832,9.51797170,26.10645832,140.34375279,30.95059508,9.51797170,30.95059508,20.00157988
0.43776180,0.04798656,0.29847863,0.10183268,0.16341062,-0.00127261,196.51309414,-8.32893914,-13.11677651,-8.32893914,156.66057588,66.84784070,-13.11677651,66.84784070,141.95493493,16.12832266,26.16466199,9.50673410,26.16466199,140.24732641,30.86805542,9.50673410,30.86805542,19.96691076
0.43786362,0.04815001,0.29847735,0.10180097,0.16349227,-0.00128346,196.52481108,-8.33568739,-13.11512332,-8.33568739,156.65849981,66.87722139,-13.11512332,66.87722139,141.95447665,16.21269692,26.22240894,9.49534170,26.22240894,140.15010455,30.78582288,9.49534170,30.78582288,19.93268541
0.43796541,0.04831354,0.29847606,0.10176819,0.16357337,-0.00129435,196.53654848,-8.34241737,-13.11343583,-8.34241737,156.65646224,66.90658210,-13.11343583,66.90658210,141.95400309,16.29695888,26.27969769,9.48379703,26.27969769,140.05208754,30.70389946,9.48379703,30.70389946,19.89890267
0.43806716,0.04847716,0.29847476,0.10173433,0.16365389,-0.00130528,196.54830653,-8.34912894,-13.11171435,-8.34912894,156.65446321,66.93592284,-13.11171435,66.93592284,141.95351377,16.38110503,26.33652676,9.47210263,26.33652676,139.95327574,30.62228714,9.47210263,30.62228714,19.86556136
0.43816887,0.04864085,0.29847345,0.10169940,0.16373383,-0.00131625,196.56008540,-8.35582199,-13.10995919,-8.35582199,156.65250275,66.96524358,-13.10995919,66.96524358,141.95300823,16.46513185,26.39289468,9.46026104,26.39289468,139.85366948,30.54098788,9.46026104,30.54098788,19.83266030
0.43827056,0.04880462,0.29847213,0.10166340,0.16381316,-0.00132727,196.57188527,-8.36249642,-13.10817070,-8.36249642,156.65058090,66.99454433,-13.10817070,66.99454433,141.95248598,16.54903583,26.44879997,9.44827480,26.44879997,139.75326910,30.46000368,9.44827480,30.46000368,19.80019831
0.43837220,0.04896848,0.29847080,0.10162632,0.16389189,-0.00133833,196.58370633,-8.36915210,-13.10634917,-8.36915210,156.64869770,67.02382509,-13.10634917,67.02382509,141.95194656,16.63281345,26.50424117,9.43614645,26.50424117,139.65207496,30.37933650,9.43614645,30.37933650,19.76817423
0.43847381,0.04913241,0.29846945,0.10158816,0.16396999,-0.00134943,196.59554876,-8.37578892,-13.10449495,-8.37578892,156.64685318,67.05308585,-13.10449495,67.05308585,141.95138948,16.71646120,26.55921678,9.42387852,26.55921678,139.55008739,30.29898833,9.42387852,30.29898833,19.73658688
0.43857538,0.04929641,0.29846810,0.10154894,0.16404745,-0.00136058,196.60741273,-8.38240676,-13.10260834,-8.38240676,156.64504739,67.08232661,-13.10260834,67.08232661,141.95081428,16.79997555,26.61372534,9.41147355,26.61372534,139.44730674,30.21896115,9.41147355,30.21896115,19.70543509
0.43867691,0.04946050,0.29846673,0.10150863,0.16412425,-0.00137177,196.61929842,-8.38900551,-13.10068967,-8.38900551,156.64328037,67.11154736,-13.10068967,67.11154736,141.95022048,16.88335301,26.66776539,9.39893408,26.66776539,139.34373336,30.13925691,9.39893408,30.13925691,19.67471767
0.43877839,0.04962466,0.29846535,0.10146725,0.16420039,-0.00138300,196.63120602,-8.39558506,-13.09873927,-8.39558506,156.64155214,67.14074810,-13.09873927,67.14074810,141.94960767,16.96659013,26.72133556,9.38626261,26.72133556,139.23936770,30.05987744,9.38626261,30.05987744,19.64443342
0.43887984,0.04978890,0.29846397,0.10142479,0.16427585,-0.00139428,196.64313570,-8.40214529,-13.09675745,-8.40214529,156.63986274,67.16992883,-13.09675745,67.16992883,141.94897541,17.04968347,26.77443450,9.37346167,26.77443450,139.13421021,29.98082455,9.37346167,29.98082455,19.61458113
0.43898124,0.04995321,0.29846257,0.10138126,0.16435062,-0.00140561,196.65508764,-8.40868609,-13.09474455,-8.40868609,156.63821221,67.19908955,-13.09474455,67.19908955,141.94832329,17.13262959,26.82706085,9.36053377,26.82706085,139.02826135,29.90210005,9.36053377,29.90210005,19.58515960
0.43908260,0.05011760,0.29846115,0.10133665,0.16442469,-0.00141698,196.66706201,-8.41520736,-13.09270088,-8.41520736,156.63660059,67.22823025,-13.09270088,67.22823025,141.94765089,17.21542507,26.87921326,9.34748142,26.87921326,138.92152158,29.82370575,9.34748142,29.82370575,19.55616760
0.43918392,0.05028206,0.29845973,0.10129097,0.16449804,-0.00142840,196.67905899,-8.42170897,-13.09062678,-8.42170897,156.63502791,67.25735093,-13.09062678,67.25735093,141.94695778,17.29806646,26.93089038,9.33430713,26.93089038,138.81399135,29.74564344,9.33430713,29.74564344,19.52760393
0.43928518,0.05044660,0.29845830,0.10124421,0.16457066,-0.00143986,196.69107875,-8.42819082,-13.08852256,-8.42819082,156.63349420,67.28645160,-13.08852256,67.28645160,141.94624355,17.38055032,26.98209086,9.32101341,26.98209086,138.70567112,29.66791495,9.32101341,29.66791495,19.49946739
0.43938640,0.05061120,0.29845685,0.10119637,0.16464255,-0.00145137,196.70312147,-8.43465280,-13.08638855,-8.43465280,156.63199951,67.31553224,-13.08638855,67.31553224,141.94550777,17.46287323,27.03281333,9.30760279,27.03281333,138.59656134,29.59052208,9.30760279,29.59052208,19.47175675
0.43948758,0.05077588,0.29845540,0.10114747,0.16471368,-0.00146293,196.71518734,-8.44109480,-13.08422507,-8.44109480,156.63054386,67.34459286,-13.08422507,67.34459286,141.94475002,17.54503175,27.08305646,9.29407776,27.08305646,138.48666248,29.51346662,9.29407776,29.51346662,19.44447081
0.43958870,0.05094063,0.29845393,0.10109748,0.16478404,-0.00147454,196.72727652,-8.44751669,-13.08203245,-8.44751669,156.62912729,67.37363346,-13.08203245,67.37363346,141.94396988,17.62702243,27.13281889,9.28044084,27.13281889,138.37597499,29.43675041,9.28044084,29.43675041,19.41760836
0.43968977,0.05110545,0.29845245,0.10104642,0.16485363,-0.00148620,196.73938919,-8.45391838,-13.07981102,-8.45391838,156.62774984,67.40265403,-13.07981102,67.40265403,141.94316694,17.70884187,27.18209929,9.26669454,27.18209929,138.26449935,29.36037520,9.26669454,29.36037520,19.39116819
0.43979079,0.05127034,0.29845095,0.10099429,0.16492243,-0.00149790,196.75152552,-8.46029975,-13.07756110,-8.46029975,156.62641154,67.43165458,-13.07756110,67.43165458,141.94234082,17.79048670,27.23089641,9.25284134,27.23089641,138.15223610,29.28434265,9.25284134,29.28434265,19.36514906
0.43989176,0.05143530,0.29844945,0.10094108,0.16499043,-0.00150966,196.76368569,-8.46666069,-13.07528300,-8.46666069,156.62511241,67.46063510,-13.07528300,67.46063510,141.94149116,17.87195359,27.27920903,9.23888370,27.27920903,138.03918585,29.20865441,9.23888370,29.20865441,19.33954975
0.43999267,0.05160032,0.29844793,0.10088680,0.16505762,-0.00152147,196.77586986,-8.47300110,-13.07297707,-8.47300110,156.62385251,67.48959560,-13.07297707,67.48959560,141.94061758,17.95323920,27.32703593,9.22482411,27.32703593,137.92534915,29.13331208,9.22482411,29.13331208,19.31436902
0.44009353,0.05176541,0.29844641,0.10083145,0.16512399,-0.00153332,196.78807821,-8.47932087,-13.07064363,-8.47932087,156.62263184,67.51853608,-13.07064363,67.51853608,141.93971972,18.03434019,27.37437589,9.21066502,27.37437589,137.81072660,29.05831731,9.21066502,29.05831731,19.28960565
0.44019434,0.05193057,0.29844487,0.10077503,0.16518953,-0.00154523,196.80031092,-8.48561989,-13.06828300,-8.48561989,156.62145046,67.54745654,-13.06828300,67.54745654,141.93879722,18.11525322,27.42122769,9.19640892,27.42122769,137.69531876,28.98367171,9.19640892,28.98367171,19.26525840
0.44029508,0.05209579,0.29844332,0.10071753,0.16525422,-0.00155718,196.81256814,-8.49189806,-13.06589551,-8.49189806,156.62030838,67.57635697,-13.06589551,67.57635697,141.93784970,18.19597495,27.46759011,9.18205828,27.46759011,137.57912622,28.90937693,9.18205828,28.90937693,19.24132604
0.44039577,0.05226108,0.29844175,0.10065897,0.16531806,-0.00156919,196.82485005,-8.49815526,-13.06348148,-8.49815526,156.61920565,67.60523738,-13.06348148,67.60523738,141.93687679,18.27650205,27.51346192,9.16761557,27.51346192,137.46214956,28.83543457,9.16761557,28.83543457,19.21780735
0.44049640,0.05242642,0.29844018,0.10059934,0.16538104,-0.00158126,196.83715683,-8.50439138,-13.06104124,-8.50439138,156.61814229,67.63409778,-13.06104124,67.63409778,141.93587813,18.35683117,27.55884190,9.15308325,27.55884190,137.34438935,28.76184628,9.15308325,28.76184628,19.19470108
0.44059697,0.05259184,0.29843859,0.10053864,0.16544314,-0.00159337,196.84948865,-8.51060633,-13.05857511,-8.51060633,156.61711833,67.66293815,-13.05857511,67.66293815,141.93485336,18.43695898,27.60372883,9.13846381,27.60372883,137.22584618,28.68861369,9.13846381,28.68861369,19.17200600
0.44069748,0.05275731,0.29843699,0.10047687,0.16550435,-0.00160554,196.86184567,-8.51679999,-13.05608343,-8.51679999,156.61613382,67.69175851,-13.05608343,67.69175851,141.93380211,18.51688215,27.64812152,9.12375970,27.64812152,137.10652064,28.61573838,9.12375970,28.61573838,19.14972089
0.44079792,0.05292285,0.29843538,0.10041403,0.16556467,-0.00161776,196.87422806,-8.52297226,-13.05356652,-8.52297226,156.61518877,67.72055885,-13.05356652,67.72055885,141.93272406,18.59659744,27.69201885,9.10897335,27.69201885,136.98641342,28.54322183,9.10897335,28.54322183,19.12784451
0.44089830,0.05308844,0.29843376,0.10035013,0.16562409,-0.00163003,196.88663599,-8.52912303,-13.05102470,-8.52912303,156.61428321,67.74933919,-13.05102470,67.74933919,141.93161889,18.67610163,27.73541974,9.09410718,27.73541974,136.86552523,28.47106548,9.09410718,28.47106548,19.10637563
0.44099862,0.05325409,0.29843212,0.10028517,0.16568259,-0.00164236,196.89906963,-8.53525220,-13.04845830,-8.53525220,156.61341717,67.77809951,-13.04845830,67.77809951,141.93048629,18.75539149,27.77832311,9.07916361,27.77832311,136.74385678,28.39927077,9.07916361,28.39927077,19.08531299
0.44109887,0.05341981,0.29843047,0.10021914,0.16574017,-0.00165474,196.91152914,-8.54135967,-13.04586764,-8.54135967,156.61259068,67.80683984,-13.04586764,67.80683984,141.92932595,18.83446380,27.82072787,9.06414504,27.82072787,136.62140878,28.32783916,9.06414504,28.32783916,19.06465537
0.44119906,0.05358557,0.29842881,0.10015206,0.16579682,-0.00166718,196.92401468,-8.54744533,-13.04325306,-8.54744533,156.61180377,67.83556016,-13.04325306,67.83556016,141.92813755,18.91331533,27.86263294,9.04905390,27.86263294,136.49818193,28.25677207,9.04905390,28.25677207,19.04440153
0.44129918,0.05375140,0.29842714,0.10008391,0.16585252,-0.00167967,196.93652642,-8.55350908,-13.04061488,-8.55350908,156.61105646,67.86426049,-13.04061488,67.86426049,141.92692078,18.99194285,27.90403724,9.03389261,27.90403724,136.37417695,28.18607095,9.03389261,28.18607095,19.02455023
0.44139923,0.05391728,0.29842545,0.10001471,0.16590728,-0.00169222,196.94906453,-8.55955082,-13.03795342,-8.55955082,156.61034879,67.89294082,-13.03795342,67.89294082,141.92567533,19.07034315,27.94493968,9.01866358,27.94493968,136.24939454,28.11573724,9.01866358,28.11573724,19.00510023
0.44149921,0.05408321,0.29842375,0.09994445,0.16596107,-0.00170482,196.96162917,-8.56557044,-13.03526902,-8.56557044,156.60968077,67.92160117,-13.03526902,67.92160117,141.92440087,19.14851299,27.98533919,9.00336922,27.98533919,136.12383541,28.04577238,9.00336922,28.04577238,18.98605030
0.44159912,0.05424920,0.29842204,0.09987313,0.16601390,-0.00171748,196.97422050,-8.57156784,-13.03256199,-8.57156784,156.60905245,67.95024153,-13.03256199,67.95024153,141.92309710,19.22644915,28.02523466,8.98801196,28.02523466,135.99750027,27.97617782,8.98801196,27.97617782,18.96739920
0.44169895,0.05441524,0.29842032,0.09980076,0.16606574,-0.00173020,196.98683870,-8.57754291,-13.02983266,-8.57754291,156.60846383,67.97886191,-13.02983266,67.97886191,141.92176371,19.30414842,28.06462505,8.97259420,28.06462505,135.87038986,27.90695496,8.97259420,27.90695496,18.94914568
0.44179872,0.05458133,0.29841858,0.09972734,0.16611661,-0.00174297,196.99948392,-8.58349556,-13.02708137,-8.58349556,156.60791496,68.00746232,-13.02708137,68.00746232,141.92040044,19.38160770,28.10350940,8.95711829,28.10350940,135.74250499,27.83810509,8.95711829,27.83810509,18.93128853
0.44189841,0.05474747,0.29841683,0.09965287,0.16616648,-0.00175581,197.01215632,-8.58942569,-13.02430843,-8.58942569,156.60740585,68.03604276,-13.02430843,68.03604276,141.91900700,19.45882387,28.14188676,8.94158660,28.14188676,135.61384651,27.76962946,8.94158660,27.76962946,18.91382651
0.44199802,0.05491366,0.29841507,0.09957735,0.16621535,-0.00176870,197.02485606,-8.59533319,-13.02151417,-8.59533319,156.60693652,68.06460324,-13.02151417,68.06460324,141.91758316,19.53579386,28.17975619,8.92600145,28.17975619,135.48441527,27.70152931,8.92600145,27.70152931,18.89675839
0.44209756,0.05507990,0.29841329,0.09950079,0.16626321,-0.00178164,197.03758330,-8.60121797,-13.01869891,-8.60121797,156.60650699,68.09314376,-13.01869891,68.09314376,141.91612864,19.61251455,28.21711676,8.91036521,28.21711676,135.35421212,27.63380589,8.91036521,27.63380589,18.88008294
0.44219702,0.05524619,0.29841151,0.09942318,0.16631005,-0.00179465,197.05033819,-8.60707993,-13.01586299,-8.60707993,156.60611730,68.12166434,-13.01586299,68.12166434,141.91464319,19.68898285,28.25396752,8.89468021,28.25396752,135.22323790,27.56646046,8.89468021,27.56646046,18.86379894
0.44229641,0.05541252,0.29840970,0.09934454,0.16635588,-0.00180771,197.06312090,-8.61291897,-13.01300672,-8.61291897,156.60576745,68.15016497,-13.01300672,68.15016497,141.91312654,19.76519568,28.29030754,8.87894881,28.29030754,135.09149347,27.49949426,8.87894881,27.49949426,18.84790515
0.44239571,0.05557890,0.29840789,0.09926485,0.16640067,-0.00182084,197.07593158,-8.61873499,-13.01013043,-8.61873499,156.60545748,68.17864567,-13.01013043,68.17864567,141.91157843,19.84114992,28.32613588,8.86317335,28.32613588,134.95897966,27.43290854,8.86317335,27.43290854,18.83240034
0.44249494,0.05574532,0.29840606,0.09918413,0.16644443,-0.00183402,197.08877040,-8.62452788,-13.00723445,-8.62452788,156.60518741,68.20710644,-13.00723445,68.20710644,141.90999860,19.91684249,28.36145160,8.84735619,28.36145160,134.82569732,27.36670455,8.84735619,27.36670455,18.81728328
0.44259408,0.05591179,0.29840422,0.09910237,0.16648714,-0.00184727,197.10163750,-8.63029756,-13.00431910,-8.63029756,156.60495725,68.23554729,-13.00431910,68.23554729,141.90838679,19.99227029,28.39625376,8.83149966,28.39625376,134.69164730,27.30088355,8.83149966,27.30088355,18.80255275
0.44269314,0.05607830,0.29840237,0.09901958,0.16652880,-0.00186057,197.11453305,-8.63604393,-13.00138471,-8.63604393,156.60476704,68.26396823,-13.00138471,68.26396823,141.90674275,20.06743025,28.43054144,8.81560610,28.43054144,134.55683048,27.23544674,8.81560610,27.23544674,18.78820751
0.44279212,0.05624485,0.29840050,0.09893577,0.16656940,-0.00187393,197.12745720,-8.64176688,-12.99843160,-8.64176688,156.60461678,68.29236926,-12.99843160,68.29236926,141.90506625,20.14231939,28.46431384,8.79967780,28.46431384,134.42124782,27.17039521,8.79967780,27.17039521,18.77424636
0.44289101,0.05641144,0.29839862,0.09885092,0.16660894,-0.00188736,197.14041010,-8.64746633,-12.99546009,-8.64746633,156.60450650,68.32075040,-12.99546009,68.32075040,141.90335710,20.21693476,28.49757016,8.78371700,28.49757016,134.28490031,27.10573002,8.78371700,27.10573002,18.76066809
0.44298982,0.05657806,0.29839673,0.09876505,0.16664741,-0.00190084,197.15339191,-8.65314217,-12.99247051,-8.65314217,156.60443620,68.34911165,-12.99247051,68.34911165,141.90161507,20.29127340,28.53030962,8.76772599,28.53030962,134.14778895,27.04145222,8.76772599,27.04145222,18.74747149
0.44308854,0.05674473,0.29839482,0.09867817,0.16668481,-0.00191439,197.16640276,-8.65879432,-12.98946319,-8.65879432,156.60440592,68.37745303,-12.98946319,68.37745303,141.89983997,20.36533236,28.56253143,8.75170702,28.56253143,134.00991472,26.97756285,8.75170702,26.97756285,18.73465535
0.44318718,0.05691143,0.29839290,0.09859026,0.16672113,-0.00192799,197.17944282,-8.66442268,-12.98643843,-8.66442268,156.60441565,68.40577455,-12.98643843,68.40577455,141.89803157,20.43910870,28.59423479,8.73566237,28.59423479,133.87127863,26.91406297,8.73566237,26.91406297,18.72221846
0.44328572,0.05707817,0.29839096,0.09850134,0.16675636,-0.00194166,197.19251223,-8.67002715,-12.98339658,-8.67002715,156.60446543,68.43407621,-12.98339658,68.43407621,141.89618968,20.51259946,28.62541893,8.71959428,28.62541893,133.73188166,26.85095363,8.71959428,26.85095363,18.71015962
0.44338418,0.05724495,0.29838901,0.09841141,0.16679050,-0.00195539,197.20561114,-8.67560765,-12.98033794,-8.67560765,156.60455526,68.46235802,-12.98033794,68.46235802,141.89431408,20.58580168,28.65608306,8.70350504,28.65608306,133.59172481,26.78823588,8.70350504,26.78823588,18.69847762
0.44348255,0.05741175,0.29838705,0.09832047,0.16682355,-0.00196918,197.21873971,-8.68116407,-12.97726285,-8.68116407,156.60468516,68.49062000,-12.97726285,68.49062000,141.89240456,20.65871241,28.68622638,8.68739690,28.68622638,133.45080907,26.72591078,8.68739690,26.72591078,18.68717124
0.44358082,0.05757859,0.29838508,0.09822852,0.16685549,-0.00198304,197.23189809,-8.68669632,-12.97417163,-8.68669632,156.60485516,68.51886215,-12.97417163,68.51886215,141.89046092,20.73132871,28.71584810,8.67127212,28.71584810,133.30913544,26.66397937,8.67127212,26.66397937,18.67623929
0.44367900,0.05774546,0.29838309,0.09813557,0.16688632,-0.00199695,197.24508641,-8.69220431,-12.97106459,-8.69220431,156.60506525,68.54708449,-12.97106459,68.54708449,141.88848294,20.80364765,28.74494748,8.65513297,28.74494748,133.16670492,26.60244267,8.65513297,26.60244267,18.66568056
0.44377709,0.05791237,0.29838108,0.09804162,0.16691605,-0.00201093,197.25830484,-8.69768795,-12.96794207,-8.69768795,156.60531547,68.57528703,-12.96794207,68.57528703,141.88647048,20.87566640,28.77352384,8.63898162,28.77352384,133.02351865,26.54130158,8.63898162,26.54130158,18.65549386
0.44387508,0.05807930,0.29837906,0.09794668,0.16694466,-0.00202497,197.27155351,-8.70314715,-12.96480438,-8.70314715,156.60560580,68.60346978,-12.96480438,68.60346978,141.88442336,20.94738216,28.80157655,8.62282024,28.80157655,132.87957777,26.48055693,8.62282024,26.48055693,18.64567803
0.44397298,0.05824625,0.29837703,0.09785075,0.16697215,-0.00203907,197.28483256,-8.70858181,-12.96165184,-8.70858181,156.60593627,68.63163275,-12.96165184,68.63163275,141.88234142,21.01879216,28.82910499,8.60665100,28.82910499,132.73488342,26.42020957,8.60665100,26.42020957,18.63623189
0.44407079,0.05841324,0.29837499,0.09775383,0.16699852,-0.00205324,197.29814213,-8.71399186,-12.95848477,-8.71399186,156.60630688,68.65977596,-12.95848477,68.65977596,141.88022452,21.08989358,28.85610853,8.59047608,28.85610853,132.58943676,26.36026036,8.59047608,26.36026036,18.62715427
0.44416849,0.05858025,0.29837293,0.09765592,0.16702376,-0.00206746,197.31148236,-8.71937719,-12.95530350,-8.71937719,156.60671764,68.68789943,-12.95530350,68.68789943,141.87807249,21.16068364,28.88258652,8.57429763,28.88258652,132.44323892,26.30071014,8.57429763,26.30071014,18.61844400
0.44426610,0.05874729,0.29837085,0.09755704,0.16704788,-0.00208175,197.32485341,-8.72473773,-12.95210833,-8.72473773,156.60716856,68.71600315,-12.95210833,68.71600315,141.87588517,21.23115954,28.90853834,8.55811784,28.90853834,132.29629106,26.24155977,8.55811784,26.24155977,18.61009990
0.44436360,0.05891435,0.29836876,0.09745718,0.16707086,-0.00209611,197.33825540,-8.73007338,-12.94889960,-8.73007338,156.60765966,68.74408716,-12.94889960,68.74408716,141.87366241,21.30131848,28.93396337,8.54193887,28.93396337,132.14859432,26.18281009,8.54193887,26.18281009,18.60212079
0.44446101,0.05908143,0.29836666,0.09735635,0.16709271,-0.00211052,197.35168848,-8.73538404,-12.94567762,-8.73538404,156.60819093,68.77215145,-12.94567762,68.77215145,141.87140404,21.37115768,28.95886096,8.52576289,28.95886096,132.00014984,26.12446196,8.52576289,26.12446196,18.59450551
0.44455832,0.05924853,0.29836454,0.09725455,0.16711341,-0.00212500,197.36515280,-8.74066964,-12.94244271,-8.74066964,156.60876239,68.80019605,-12.94244271,68.80019605,141.86910990,21.44067433,28.98323048,8.50959207,28.98323048,131.85095878,26.06651621,8.50959207,26.06651621,18.58725287
0.44465552,0.05941565,0.29836241,0.09715179,0.16713297,-0.00213954,197.37864849,-8.74593008,-12.93919519,-8.74593008,156.60937405,68.82822097,-12.93919519,68.82822097,141.86677985,21.50986567,29.00707133,8.49342856,29.00707133,131.70102231,26.00897368,8.49342856,26.00897368,18.58036172
0.44475262,0.05958280,0.29836026,0.09704807,0.16715139,-0.00215415,197.39217569,-8.75116528,-12.93593539,-8.75116528,156.61002590,68.85622622,-12.93593539,68.85622622,141.86441378,21.57872904,29.03038302,8.47727445,29.03038302,131.55034170,25.95183502,8.47727445,25.95183502,18.57383092
0.44484962,0.05974996,0.29835810,0.09694340,0.16716866,-0.00216881,197.40573452,-8.75637516,-12.93266360,-8.75637516,156.61071796,68.88421183,-12.93266360,68.88421183,141.86201155,21.64726183,29.05316507,8.46113179,29.05316507,131.39891827,25.89510090,8.46113179,25.89510090,18.56765935
0.44494651,0.05991713,0.29835592,0.09683777,0.16718478,-0.00218354,197.41932513,-8.76155962,-12.92938016,-8.76155962,156.61145021,68.91217780,-12.92938016,68.91217780,141.85957308,21.71546140,29.07541701,8.44500265,29.07541701,131.24675332,25.83877195,8.44500265,25.83877195,18.56184586
0.44504329,0.06008433,0.29835373,0.09673120,0.16719975,-0.00219833,197.43294764,-8.76671858,-12.92608537,-8.76671858,156.61222267,68.94012416,-12.92608537,68.94012416,141.85709825,21.78332513,29.09713838,8.42888908,29.09713838,131.09384816,25.78284881,8.42888908,25.78284881,18.55638935
0.44513997,0.06025153,0.29835153,0.09662369,0.16721356,-0.00221319,197.44660219,-8.77185197,-12.92277955,-8.77185197,156.61303534,68.96805092,-12.92277955,68.96805092,141.85458695,21.85085040,29.11832869,8.41279317,29.11832869,130.94020410,25.72733214,8.41279317,25.72733214,18.55128867
0.44523654,0.06041875,0.29834931,0.09651525,0.16722622,-0.00222810,197.46028890,-8.77695969,-12.91946302,-8.77695969,156.61388820,68.99595809,-12.91946302,68.99595809,141.85203907,21.91803459,29.13898749,8.39671696,29.13898749,130.78582244,25.67222256,8.39671696,25.67222256,18.54654271
0.44533300,0.06058599,0.29834707,0.09640588,0.16723773,-0.00224308,197.47400792,-8.78204167,-12.91613609,-8.78204167,156.61478128,69.02384571,-12.91613609,69.02384571,141.84945450,21.98487506,29.15911431,8.38066252,29.15911431,130.63070449,25.61752074,8.38066252,25.61752074,18.54215033
0.44542935,0.06075323,0.29834482,0.09629558,0.16724808,-0.00225813,197.48775936,-8.78709781,-12.91279908,-8.78709781,156.61571456,69.05171377,-12.91279908,69.05171377,141.84683313,22.05136919,29.17870866,8.36463191,29.17870866,130.47485156,25.56322730,8.36463191,25.56322730,18.53811041
0.44552559,0.06092048,0.29834256,0.09618436,0.16725726,-0.00227323,197.50154337,-8.79212803,-12.90945231,-8.79212803,156.61668805,69.07956231,-12.90945231,69.07956231,141.84417486,22.11751436,29.19777009,8.34862720,29.19777009,130.31826495,25.50934289,8.34862720,25.50934289,18.53442182
0.44562172,0.06108774,0.29834027,0.09607223,0.16726529,-0.00228839,197.51536008,-8.79713225,-12.90609609,-8.79713225,156.61770175,69.10739133,-12.90609609,69.10739133,141.84147957,22.18330797,29.21629815,8.33265042,29.21629815,130.16094600,25.45586813,8.33265042,25.45586813,18.53108345
0.44571773,0.06125501,0.29833798,0.09595919,0.16727215,-0.00230362,197.52920960,-8.80211040,-12.90273072,-8.80211040,156.61875565,69.13520086,-12.90273072,69.13520086,141.83874721,22.24874756,29.23429250,8.31670355,29.23429250,130.00289616,25.40280348,8.31670355,25.40280348,18.52809421
0.44581364,0.06142229,0.29833567,0.09584524,0.16727785,-0.00231891,197.54309206,-8.80706238,-12.89935653,-8.80706238,156.61984974,69.16299091,-12.89935653,69.16299091,141.83597770,22.31383067,29.25175285,8.30078853,29.25175285,129.84411690,25.35014937,8.30078853,25.35014937,18.52545303
